row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
13,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.488408Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.180563200Z","Bologna, Italy",,,Bologna;Italy,http://vocab.getty.edu/tgn/7004847;http://vocab.getty.edu/tgn/1000080
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.180563200Z",Brūsā,Bursa,http://vocab.getty.edu/tgn/7002420,,
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.180563200Z","Burgos?, Spain",,,Burgos;Spain,http://vocab.getty.edu/tgn/7007510;http://vocab.getty.edu/tgn/1000095
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z","Burj, ʻAkkār Lebanon",Aakkâr;Lebanon,http://vocab.getty.edu/tgn/7594637;http://vocab.getty.edu/tgn/1000126,,
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z","Burūzhah, Turkey",Turkey,http://vocab.getty.edu/tgn/1000144,,
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",Cairo,,,Cairo,http://vocab.getty.edu/tgn/7001215
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",Cyprus,,,Cyprus,http://vocab.getty.edu/tgn/1000112
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",Damascus,Damascus,http://vocab.getty.edu/tgn/7002261,,
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",Dimashq,,,Damascus,http://vocab.getty.edu/tgn/7002261
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z","Dimashq, al-Shām",Damascus;Syria,http://vocab.getty.edu/tgn/7002261;http://vocab.getty.edu/tgn/7594765,,
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z","Dimashq, al-Shām",Damascus;Syria,http://vocab.getty.edu/tgn/7002261;http://vocab.getty.edu/tgn/7594765,,
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",Diyārbakr,Diyarbakır,http://vocab.getty.edu/tgn/7002338,,
25,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",Dār al-Sulṭān al-ʻAlīyah Istanbul,Istanbul,http://vocab.getty.edu/tgn/7002473,,
26,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",Egypt,,,Egypt,http://vocab.getty.edu/tgn/7016833
27,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",Engand,England,http://vocab.getty.edu/tgn/7002445,,
28,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.181564300Z",England,,,England,http://vocab.getty.edu/tgn/7002445
29,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.182568200Z",France,,,France,http://vocab.getty.edu/tgn/1000070
30,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.182568200Z","Fulda, Germany",Fulda;Germany,http://vocab.getty.edu/tgn/7005294;http://vocab.getty.edu/tgn/7000084,,
31,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.182568200Z",Germany,,,Germany,http://vocab.getty.edu/tgn/7000084
32,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.182568200Z","Glastonbury, England",Glastonbury;England,http://vocab.getty.edu/tgn/7011239;http://vocab.getty.edu/tgn/7002445,,
33,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.182568200Z",Istanbul,,,Istanbul,http://vocab.getty.edu/tgn/7002473
34,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.182568200Z",Italy,,,Italy,http://vocab.getty.edu/tgn/1000080
35,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.182568200Z",Jerusalem,Jerusalem,http://vocab.getty.edu/tgn/7001371,,
36,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Khwārazm,Khwārezm,http://vocab.getty.edu/tgn/8698237,,
37,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Kūtāhyawī Turkey,Turkey,http://vocab.getty.edu/tgn/1000144,,
38,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z","Lārandah, Qaramān",Karaman,http://vocab.getty.edu/tgn/7002550;http://vocab.getty.edu/tgn/7018458,,
39,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.501134600Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z","London, England",London;England,http://vocab.getty.edu/tgn/7011781;http://vocab.getty.edu/tgn/7002445,,
40,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Madīnah,Medina,http://vocab.getty.edu/tgn/7003869,,
41,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.872828200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Madīnah,Medina,http://vocab.getty.edu/tgn/7003869,,
42,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Makkah,Mecca,http://vocab.getty.edu/tgn/7003870,,
43,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Marʻash,Maras,http://vocab.getty.edu/tgn/7018751,,
44,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Māridīn,Mardin,http://vocab.getty.edu/tgn/7002596,,
45,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Mecca,Mecca,http://vocab.getty.edu/tgn/7003870,,
46,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Mecca?,Mecca,http://vocab.getty.edu/tgn/7003870,,
47,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z",Miṣr,Egypt,http://vocab.getty.edu/tgn/7016833,,
48,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.183567Z","Morimondo, Italy",,,Morimondo;Italy,http://vocab.getty.edu/tgn/4007527;http://vocab.getty.edu/tgn/1000080
49,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z",Najaf,An-Najaf,http://vocab.getty.edu/tgn/1079401,,
50,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z","Oxford, England?",,,Oxford;England,http://vocab.getty.edu/tgn/7011931;http://vocab.getty.edu/tgn/7002445
51,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z","Padua, Italy",Padua;Italy,http://vocab.getty.edu/tgn/7003085;http://vocab.getty.edu/tgn/1000080,,
52,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z",Patan India,Patan,http://vocab.getty.edu/tgn/1140181,,
53,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z",Qasṭamūnī,Kastamonu,http://vocab.getty.edu/tgn/7002555,,
54,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z","Regensburg, Germany",Regensburg;Germany,http://vocab.getty.edu/tgn/7013496;http://vocab.getty.edu/tgn/7000084,,
55,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z","Rome?, Italy",,,Rome;Italy,http://vocab.getty.edu/tgn/7000874;http://vocab.getty.edu/tgn/1000080
56,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z",Rūsjuk,,,,
57,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z",Salamīyah,As-Salamīyah,http://vocab.getty.edu/tgn/1085102,,
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.189562600Z",Sinklār,,,,
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.190570900Z",Southern Netherlands,Southern Netherlands,http://vocab.getty.edu/tgn/8711669,,
60,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.190570900Z",Spain,,,Spain,http://vocab.getty.edu/tgn/1000095
61,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.190570900Z",Spain or Italy,,,Spain;Italy,http://vocab.getty.edu/tgn/1000095;http://vocab.getty.edu/tgn/1000080
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-30T18:04:39.247439100Z | PLACE RECON, STEP 3: START RECON 2023-08-30T18:04:53.873828100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-08-30T18:35:09.502140800Z | PLACE RECON, STEP 6: FINALIZED 2023-09-01T20:02:39.190570900Z","St. Albans, England",,,England,http://vocab.getty.edu/tgn/7002445
