row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label_add,instance_of_add,structured_value_add,instance_of,authorized_label,structured_value
11,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570927Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143262Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174615Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618503Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042727Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016442Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537726Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413740Z","Albertano, da Brescia, active 13th century",author,,http://id.loc.gov/authorities/names/n86825133.html,,,,human,Albertanus of Brescia,Q2831705
12,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570932Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143264Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174631Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618513Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042729Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537731Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413758Z","Albertus, Magnus, Saint, 1193?-1280",author,,http://id.loc.gov/authorities/names/n81007973.html,,,,human,Albertus Magnus,Q60059
13,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570939Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143271Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174636Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618516Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042732Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016481Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537737Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413764Z","Alfonso X, King of Castile and Leon, 1221-1284",author,,https://viaf.org/viaf/66476694,,,,human,Alfonso X of Castile and Leon,Q47595
14,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570942Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143272Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174647Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618518Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042735Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016507Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537742Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413771Z","Alphonso, Diego",former owner,,,,,,human,Diego Alphonso,Q122873224
15,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570946Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143274Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174654Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618526Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042737Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016528Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537747Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413785Z",Ambrose of Milan,author,,http://viaf.org/viaf/100227669,,,,human,Ambrose,Q43689
16,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570962Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143281Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174660Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618529Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042740Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016546Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537771Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413793Z","Amherst, William Amhurst Tyssen-Amherst, Baron, 1835-1909",former owner,,http://viaf.org/viaf/49332641,,,,human,"William Tyssen-Amherst, 1st Baron Amherst of Hackney",Q333839
17,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570966Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143283Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174681Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618532Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042745Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016576Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537776Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413800Z","Amīr Khusraw Dihlavī, approximately 1253-1325",author,امير خسرو دهلوى،,,"Amīr Khusraw Dihlavī, approximately 1253-1325",human,Q123581716,,,
18,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570971Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143285Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174696Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618541Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042747Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016595Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537781Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413813Z","Anderdon, Oliver",former owner,,,,,,human,Thomas Oliver Anderdon,Q115556398
19,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570977Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143290Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174701Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618544Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042748Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016615Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537789Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413820Z","Anne, of Brittany, Queen, consort of Louis XII, King of France, 1476-1514",former owner,,https://viaf.org/viaf/44273323,,,,human,Anne of Brittany,Q201143
20,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570981Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143292Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174713Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618547Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042754Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016642Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537794Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413827Z","Anselm, Saint, Archbishop of Canterbury, 1033-1109",author,,http://id.loc.gov/authorities/names/n50024763.html,,,,human,Anselm of Canterbury,Q43939
21,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570985Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143294Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174719Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618552Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042756Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016662Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537800Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413841Z","Anselm, Saint, Archbishop of Canterbury, 1033-1109",author,,http://viaf.org/viaf/100187025,,,,human,Anselm of Canterbury,Q43939
22,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570994Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143298Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174728Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618555Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042757Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016682Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537807Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413849Z","Antiquatchi, Ali Asghar, active 1928",former owner,,,"Antiquatchi, Ali Asghar, active 1928",human,Q123581717,,,
23,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.570998Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143300Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174737Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618557Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042761Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016708Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537811Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413857Z","Antoninus, Saint, Archbishop of Florence, 1389-1459",author,,http://viaf.org/viaf/89209643,,,,human,Antoninus of Florence,Q773822
24,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571002Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143302Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174748Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618569Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042763Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016728Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537816Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413873Z","Antoninus, Saint, Archbishop of Florence, 1389-1459",author,,http://id.loc.gov/authorities/names/n86859662.html,,,,human,Antoninus of Florence,Q773822
25,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571008Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143308Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174765Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618572Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042765Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016747Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537823Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413879Z",Antonis Rogiersz uten Broec (Master of the Boston City of God),artist,,,,,,human,Antonnis Rogiersz. Uten Broec,Q2683907
26,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571012Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143310Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174775Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618575Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042768Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016785Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537829Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413886Z",Aristotle,author,,http://viaf.org/viaf/7524651,,,,human,Aristotle,Q868
27,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571015Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143312Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174778Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618580Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042770Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016804Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537834Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413899Z",Aristotle,author,,http://id.loc.gov/authorities/names/n79004182.html,,,,human,Aristotle,Q868
28,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571030Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143319Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174787Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618583Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042771Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016824Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537847Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413906Z",Arnaldus de Villanova,author,,http://viaf.org/viaf/100189814,,,,human,Arnaldus de Villa Nova,Q356568
29,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571034Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143321Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174812Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618590Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042777Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016862Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537852Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413913Z","Arrigoni, Luigi",former owner,,http://viaf.org/viaf/17211787,,,,human,Luigi Arrigoni,Q120869119
30,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571038Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143323Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174816Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618597Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042780Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016883Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537857Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413926Z","Ashburner, Walter, 1864-1936",former owner,,https://viaf.org/viaf/2833007,,,,human,Walter Ashburner,Q52155775
31,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571044Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143328Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174828Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618600Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042781Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016904Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537867Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413933Z","Ashburnham, Bertram Ashburnham, Earl of, 1797-1878",former owner,,http://id.loc.gov/authorities/names/n82255127.html,,,,human,"Bertram Ashburnham, 4th Earl of Ashburnham",Q21855104
32,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-25T20:03:33.571047Z | NAME RECON STEP 3: START HUMAN RECON 2023-11-25T20:05:17.143330Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-11-25T20:06:14.174838Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-11-25T20:06:41.618602Z | NAME RECON STEP 4.2: KNOWN HUMAN APPLIED 2023-11-25T20:07:01.042785Z | NAME RECON STEP 6: START ORG RECON 2023-11-29T18:31:24.016930Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-29T18:31:50.537872Z | NAME RECON STEP 9: FINALIZED 2023-11-29T18:32:08.413939Z","Ashburnham, Bertram Ashburnham, earl of, 1797-1878",former owner,,http://viaf.org/viaf/59453999,,,,human,"Bertram Ashburnham, 4th Earl of Ashburnham",Q21855104
