row_index,workflow_history,genre_as_recorded,vocabulary,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
15,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.992333400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Chronicles,rbgenr,,Chronicles,http://id.loc.gov/vocabulary/rbmscv/cv00842,,
16,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.992333400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Clasps (Binding),rbbin,,Clasps,http://id.loc.gov/vocabulary/rbmscv/cv00448,,
17,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.992333400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Clasps (Bindings),rbbin,,Clasps,http://id.loc.gov/vocabulary/rbmscv/cv00448,,
18,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.992333400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Cloth bindings (Binding),rbbin,,Cloth bindings,http://id.loc.gov/vocabulary/rbmscv/cv00451,,
19,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.992333400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Colored papers (Paper),rbpap,,Colored papers,http://id.loc.gov/vocabulary/rbmscv/cv01138,,
20,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.992333400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Commentaries,fast,,,,Commentaries,http://id.worldcat.org/fast/1423723
21,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z","Criticism, interpretation, etc",fast,,,,"Criticism, interpretation, etc.",http://id.worldcat.org/fast/1411635
22,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Decorated edges (Binding),rbbin,,Decorated edges,http://id.loc.gov/vocabulary/rbmscv/cv00740,,
23,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Decorated initials,aat,,,,decorated initials,http://vocab.getty.edu/aat/300417548
24,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Devotional literature,lcgft,,,,Devotional literature,http://id.worldcat.org/fast/892015
25,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Dictionaries,lcgft,,,,Dictionaries,http://id.worldcat.org/fast/1423826
26,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Dictionaries,fast,,,,Dictionaries,http://id.worldcat.org/fast/1423826
27,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Doublures (Binding),rbbin,,Doublures,http://id.loc.gov/vocabulary/rbmscv/cv00513,,
28,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Early works,fast,,,,Early works,http://id.worldcat.org/fast/1411636
29,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Embossed papers (Paper),rbpap,,Embossed papers,http://id.loc.gov/vocabulary/rbmscv/cv01281,,
30,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Gilt edges (Binding),rbbin,,,,Gilt edges,http://id.loc.gov/vocabulary/rbmscv/cv00748
31,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Gold tooled bindings (Binding),rbbin,,,,Gold tooled bindings,http://id.loc.gov/vocabulary/rbmscv/cv00551
32,"GENRE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-03T16:44:38.343296100Z | GENRE AAT RECON, STEP 3: START AAT RECON 2023-09-03T16:45:41.844503800Z | GENRE AAT RECON, STEP 4: KNOWN AAT APPLIED 2023-09-03T16:48:47.483162900Z | GENRE AAT RECON, STEP 6: AAT IDs ADDED 2023-09-06T00:59:00.636379400Z | GENRE FAST RECON, STEP 3: START FAST RECON 2023-09-06T00:59:20.993331400Z | GENRE FAST RECON, STEP 4: KNOWN FAST APPLIED 2023-09-06T00:59:33.652967300Z | GENRE FAST RECON, STEP 6: FAST IDs ADDED 2023-09-06T00:59:45.247407100Z | GENRE RECON, STEP 7: FINALIZED 2023-09-06T00:59:57.742563500Z",Handbooks and manuals,fast,,,,Handbooks and manuals,http://id.worldcat.org/fast/1423877
