row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
45,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001016Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845566Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822734Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409145Z",Constantinople,,,Istanbul,http://vocab.getty.edu/tgn/7002473
46,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001020Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845573Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822743Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409153Z","Constantinople, Turkey",Istanbul;Turkey,http://vocab.getty.edu/tgn/7002473;http://vocab.getty.edu/tgn/1000144,,
47,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001030Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845590Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822752Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409162Z",Constantinople?,,,Istanbul,http://vocab.getty.edu/tgn/7002473
48,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001034Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845597Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822765Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409172Z","Cremona, Italy",Cremona;Italy,http://vocab.getty.edu/tgn/7005868;http://vocab.getty.edu/tgn/1000080,,
49,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001038Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845614Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822774Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409181Z","Cuijk?, Netherlands",Cuyk;Netherlands,http://vocab.getty.edu/tgn/7006847;http://vocab.getty.edu/tgn/7016845,,
50,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001045Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845629Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822786Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409199Z","Dijon, Burgundy, France",,,Dijon;Burgundy;France,http://vocab.getty.edu/tgn/7008224;http://vocab.getty.edu/tgn/7029372;http://vocab.getty.edu/tgn/1000070
51,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001049Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845635Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822790Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409203Z","Diocese of Treviso, Montello, Italy",,,Treviso;Volpago del Montello;Italy,http://vocab.getty.edu/tgn/7002996;http://vocab.getty.edu/tgn/1047496;http://vocab.getty.edu/tgn/1000080
52,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001053Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845652Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822802Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409214Z",Eastern Netherlands,Netherlands,http://vocab.getty.edu/tgn/7016845,,
53,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001062Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845660Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822807Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409220Z","Emilia-Romagna, Rimini?, Italy",Emilia-Romagna;Rimini;Italy,http://vocab.getty.edu/tgn/7008516;http://vocab.getty.edu/tgn/7004929;http://vocab.getty.edu/tgn/1000080,,
54,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001066Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845682Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822827Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409240Z","Emilia?, Italy",Emilia;Italy,http://vocab.getty.edu/tgn/7015397;http://vocab.getty.edu/tgn/1000080,,
55,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001070Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845826Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822854Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409254Z",England,,,England,http://vocab.getty.edu/tgn/7002445
56,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001081Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845839Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822858Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409259Z",England?,,,England,http://vocab.getty.edu/tgn/7002445
57,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001085Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845845Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822867Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409264Z","Ferrara, Italy",Ferrara;Italy,http://vocab.getty.edu/tgn/7004264;http://vocab.getty.edu/tgn/1000080,,
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001089Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845864Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822875Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409290Z","Ferrara?, Italy",,,Ferrara;Italy,http://vocab.getty.edu/tgn/7004264;http://vocab.getty.edu/tgn/1000080
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-14T15:35:28.001096Z | PLACE RECON, STEP 3: START RECON 2023-09-14T15:35:49.845872Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-09-14T15:36:08.822886Z | PLACE RECON, STEP 6: FINALIZED 2023-09-14T18:05:23.409295Z",Flanders,,,Flanders,http://vocab.getty.edu/tgn/7024097
