row_index,workflow_history,subject_as_recorded,subject-term,subfield_codes,vocab,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
36,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469539300Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.080018100Z",Charter,Charter,,openn-keywords,,Charters,http://id.worldcat.org/fast/852538,,
37,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469539300Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.080018100Z",Christian,Christian,,openn-keywords,,Christianity,http://id.worldcat.org/fast/859599,,
38,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469539300Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.080018100Z",Chronicle,Chronicle,,openn-keywords,,chronicles,http://vocab.getty.edu/aat/300026361,,
39,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469539300Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Church Fathers,Church Fathers,,openn-keywords,,Fathers of the church,http://id.worldcat.org/fast/921916,,
40,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469539300Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Collection of Sermons,Collection of Sermons,,openn-keywords,,Sermons,http://id.worldcat.org/fast/1113216,,
41,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469539300Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Colophon,Colophon,,openn-keywords,,Colophons,http://id.worldcat.org/fast/868495,,
42,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469539300Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Commentary,Commentary,,openn-keywords,,Commentaries,http://id.worldcat.org/fast/1423723,,
43,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Coptic,Coptic,,openn-keywords,,Coptic (culture or style),http://vocab.getty.edu/aat/300020449,,
44,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Cosmology,,,openn-keywords,,,,Cosmology,http://id.worldcat.org/fast/880600
45,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-09-19T18:35:51.311418Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-09-19T18:36:32.079980100Z | KNOWN SUBJECT RECON APPLIED 2023-09-21T22:14:04.469969600Z | SUBJECT RECON, STEP 45: FINALIZED 2023-09-26T16:46:44.081017100Z",Czech,Czech,,openn-keywords,,Czech (culture or style),http://vocab.getty.edu/aat/300111166,,
