row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,authorized_label,structured_value
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",England?,,,England,http://vocab.getty.edu/tgn/7002445
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z","Ferrara, Italy",,,Ferrara;Italy,http://vocab.getty.edu/tgn/7004264;http://vocab.getty.edu/tgn/1000080
60,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z","Ferrara?, Italy",,,Ferrara;Italy,http://vocab.getty.edu/tgn/7004264;http://vocab.getty.edu/tgn/1000080
61,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",Flanders,,,Flanders,http://vocab.getty.edu/tgn/7024097
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z","Flanders, Belgium",,,Flanders;Belgium,http://vocab.getty.edu/tgn/7024097;http://vocab.getty.edu/tgn/1000063
63,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z","Flanders, Bruges, Belgium",,,Flanders;Bruges;Belgium,http://vocab.getty.edu/tgn/7024097;http://vocab.getty.edu/tgn/7007867;http://vocab.getty.edu/tgn/1000063
64,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",Flanders?,,,Flanders,http://vocab.getty.edu/tgn/7024097
65,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z","Florence, Italy",,,Florence;Italy,http://vocab.getty.edu/tgn/7000457;http://vocab.getty.edu/tgn/1000080
66,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z","Florence?, Italy",,,Florence;Italy,http://vocab.getty.edu/tgn/7000457;http://vocab.getty.edu/tgn/1000080
67,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",France,,,France,http://vocab.getty.edu/tgn/1000070
68,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",France (central),,,France,http://vocab.getty.edu/tgn/1000070
69,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",France (eastern),,,France,http://vocab.getty.edu/tgn/1000070
70,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",France (northern),,,France,http://vocab.getty.edu/tgn/1000070
71,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",France (northern?),,,France,http://vocab.getty.edu/tgn/1000070
72,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.174308400Z",France (northwestern),,,France,http://vocab.getty.edu/tgn/1000070
73,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",France (southern),,,France,http://vocab.getty.edu/tgn/1000070
74,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",France or Flanders,,,France;Flanders,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7024097
75,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",France or Lowlands,,,France;Low Countries,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7029439
76,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z","France, Paris",,,France;Paris,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7008038
77,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",France?,,,France,http://vocab.getty.edu/tgn/1000070
78,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z","Franco-Flemish, Flanders?",,,Flanders,http://vocab.getty.edu/tgn/7024097
79,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.623179100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z","Franconia?, Germany",,,Franken;Germany,http://vocab.getty.edu/tgn/7012456;http://vocab.getty.edu/tgn/7000084
80,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624181700Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",Germany,,,Germany,http://vocab.getty.edu/tgn/7000084
81,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624181700Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",Germany (central),,,Germany,http://vocab.getty.edu/tgn/7000084
82,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624181700Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.158973700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",Germany (southern),,,Germany,http://vocab.getty.edu/tgn/7000084
83,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624181700Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",Germany (southern?),,,Germany,http://vocab.getty.edu/tgn/7000084
84,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624181700Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.522769200Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",Germany (southwestern),,,Germany,http://vocab.getty.edu/tgn/7000084
85,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624181700Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",Germany or Austria,,,Germany;Austria,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/1000062
86,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624181700Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z",Germany?,,,Germany,http://vocab.getty.edu/tgn/7000084
87,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.175305Z","Ghent?, Belgium",,,Ghent;Belgium,http://vocab.getty.edu/tgn/7007887;http://vocab.getty.edu/tgn/1000063
88,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Granada, Spain",,,Granada;Spain,http://vocab.getty.edu/tgn/7007703;http://vocab.getty.edu/tgn/1000095
89,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Greece,,,Greece,http://vocab.getty.edu/tgn/1000074
90,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Greece?,,,Greece,http://vocab.getty.edu/tgn/1000074
91,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Hainault, Belgium",,,"Hainaut, Province de;Belgium",http://vocab.getty.edu/tgn/7007877;http://vocab.getty.edu/tgn/1000063
92,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Hamburg?, Germany",,,Hamburg;Germany,http://vocab.getty.edu/tgn/7005289;http://vocab.getty.edu/tgn/7000084
93,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Hildesheim?, Germany",,,Hildesheim;Germany,http://vocab.getty.edu/tgn/7005248;http://vocab.getty.edu/tgn/7000084
94,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Holland, Netherlands",,,Holland;Netherlands,http://vocab.getty.edu/tgn/1003759;http://vocab.getty.edu/tgn/7016845
95,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",India,,,India,http://vocab.getty.edu/tgn/7000198
96,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",India?,,,India,http://vocab.getty.edu/tgn/7000198
97,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",India? ;,,,India,http://vocab.getty.edu/tgn/7000198
98,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Iran,,,Iran,http://vocab.getty.edu/tgn/7000231
99,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Iran?,,,Iran,http://vocab.getty.edu/tgn/7000231
100,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Iran? ;,,,Iran,http://vocab.getty.edu/tgn/7000231
101,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Istanbul,,,Istanbul,http://vocab.getty.edu/tgn/7002473
102,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Italy,,,Italy,http://vocab.getty.edu/tgn/1000080
103,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Italy (central),,,Italy,http://vocab.getty.edu/tgn/1000080
104,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Italy (northeastern),,,Italy,http://vocab.getty.edu/tgn/1000080
105,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Italy (northern),,,Italy,http://vocab.getty.edu/tgn/1000080
106,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Italy (northern?),,,Italy,http://vocab.getty.edu/tgn/1000080
107,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Italy (southern?),,,Italy,http://vocab.getty.edu/tgn/1000080
108,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Italy?,,,Italy,http://vocab.getty.edu/tgn/1000080
109,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Iṣfahān,Eşfahān,http://vocab.getty.edu/tgn/7017459,,
110,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Kaisaria ;,Kayseri,http://vocab.getty.edu/tgn/7002465,,
111,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z",Kashmīr,Kashmir,http://vocab.getty.edu/tgn/7029388,,
112,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Kent, England",,,Kent;England,http://vocab.getty.edu/tgn/7008153;http://vocab.getty.edu/tgn/7002445
113,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Lancashire, England",,,Lancashire;England,http://vocab.getty.edu/tgn/7008154;http://vocab.getty.edu/tgn/7002445
114,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Langres, France",,,Langres;France,http://vocab.getty.edu/tgn/7008343;http://vocab.getty.edu/tgn/1000070
115,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Leiden, Netherlands",,,Leyden;Netherlands,http://vocab.getty.edu/tgn/7006809;http://vocab.getty.edu/tgn/7016845
116,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Leipzig?, Saxony, Germany",,,Leipzig;Saxony;Germany,http://vocab.getty.edu/tgn/7017167;http://vocab.getty.edu/tgn/7003685;http://vocab.getty.edu/tgn/7000084
117,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.159974700Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Limbourg?, Belgium",,,Limburg;Belgium,http://vocab.getty.edu/tgn/7003461;http://vocab.getty.edu/tgn/1000063
118,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-28T20:05:46.624479100Z | PLACE RECON, STEP 3: START RECON 2023-11-28T20:06:04.160973400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-11-28T22:44:01.523770700Z | PLACE RECON, STEP 6: FINALIZED 2023-11-28T22:45:25.176304600Z","Liège, Belgium",,,Liège;Belgium,http://vocab.getty.edu/tgn/7007945;http://vocab.getty.edu/tgn/1000063
