title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Dāwit; = Psalter,,,,Dawit;Psalter;Psalms,Q110645;Q660;Q5972,,
Ethiopic psalter with prayers to Mary; manuscript,,,,Psalter;Psalms;Prayers,Q660;Q5972;Q798,,
Ethiopic Christian prayerbook; manuscript,,,,Prayerbook;Prayers,Q1486;Q798,,
