title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
al-Hibāt al-sanīyah al-ʻalīyah ʻalá abyāt al-Shāṭibīyah al-rāʼīya,,,,Orthographical text,Q76599,,
al-Taysīr li-ḥifẓ madhāhib al-qurrāʼ al-sabʻāh,,,,Qur'an readings,Q101337,,
Taḥbīr al-taysīr,,,,Qur'an readings,Q101337,,
Tahdhīb qirāʼat Abī ʻAmr ibn al-ʻAlāʼ,,,,Qur'an readings,Q101337,,
ḥirz al-amānī wa-wajh al-tahānī,,,,,,Ḥirz al-amānī wa-wajh al-tahānī,Q11666
Kanz al-maʻānī fī sharḥ ḥirz al-amānī,,,,Qur'an readings,Q101337,,
Ibrāz al-maʻānī min ḥirz al-amānī,,,,Qur'an readings,Q101337,,
Kanz al-maʻānī sharḥ ḥirz al-amānī,,,,Qur'an readings,Q101337,,
Mubriz al-maʻānī fī sharḥ Qaṣīdah ḥirz al-amānī,,,,Qur'an readings,Q101337,,
Sirāj al-qāriʼ al-mubtadiʼ,,,,Qur'an readings,Q101337,,
Iʻrāb al-qirāʻāt al-shādhdhah,,,,Qur'an readings,Q101337,,
Sharḥ al-Qaṣīdah al-Ṭāhirīyah,,,,Qur'an readings,Q101337,,
Kitāb Majmaʻ al-bayān li-ʻulūm al-Qurʼān,كتاب مجمع البيان لعلوم القرآن,Majmaʻ al-bayān fī tafsīr al-Qurʼān,مجمع البيان في تفسير القرآن,Majmaʻ al-bayān fī tafsīr al-Qurʼān,Q101338,,
Majmūʻah,مجموعة,,,,,Majmūʻah,Q18453
Kitāb Ḥirz al-amānī wa-wajh al-tahānī. Kitāb al-Taysīr li-ḥifẓ madhāhib al-qurrāʼ al-sabʻah ... [etc.,,,,Texts on the Qurʼan,Q11948,,
Rasāʼil,رسائل,,,Rasāʼil,Q51973,,
Kitāb Tafsīr al-Qurʼān al-ʻaẓīm al-maʻrūf bi-al-Jalālayn /,كتاب تفسير القرآن العظيم المعروف بالجلالين /,Tafsīr al-Jalālayn,تفسير الجلالين,Qurʼan commentary,Q39258,,
Fatḥ al-Raḥmān bi-kashf mā yalbisu fī al-Qurʼān,فتح الرحمن بكشف ما يلبس في القرآن,Fatḥ al-Raḥmān bi-kashf mā yaltabisu fī al-Qurʼān,فتح الرحمن بكشف ما يلتبس في القرآن,Qurʼan commentary,Q39258,,
Risālah fī al-ghayb ... [etc,رسالة في الغيب ... الخ,,,Qurʼan commentary,Q39258,,
Minḥat al-mannān fī qirāʼat Ḥafs al-mufaḍḍal bi-al-itqān,منحة المنان في قراءت حفس المفضل بالاتقان,,,Qur'an readings,Q101337,,
"Collection of Arabic texts on the Koran, Sufism and poetry",,,,Qurʼan commentary,Q39258,,
Two Arabic and Turkish texts,,,,Texts on Qurʼan recitation,Q51708,,
Collection of prayers and poetry,,,,Prayers;Poetry,Q798;Q1330,,
Arabic miscellany,,,,,,Arabic texts,Q12258
Arabic and Turkish miscellany,,,,,,Arabic texts;Turkish texts,Q12258;Q20402
Collection of Arabic grammatical texts,,,,,,Arabic grammatical text,Q27591
Miscellany of Arabic and Turkish texts,,,,Qurʼan commentary|Astronomical text,Q39258|Q38381,,
Commentary on Sūrat Muḥammad,,,,Qurʼan commentary,Q39258,,
Selections from Rūḥ al-bayān,,Rūḥ al-bayān,روح البيان,Rūḥ al-bayān,Q101339,,
Anwār al-tanzīl wa-asrār al-taʼwīl,,,,,,Anwār al-tanzīl wa-asrār al-taʼwīl,Q11922
Ḥāshiyah ʻalā Anwār al-tanzīl,,,,Qurʼan commentary,Q39258,,
ʻArāʼis al-Qurʼān wa-nafāʼis al-furqān wa-farādīs al-jinān,,,,Qurʼan commentary,Q39258,,
al-Futūḥ al-ghaybīyah [ḥāshiyah ʻalá al-Kashshāf,,,,Qurʼan commentary,Q39258,,
Iʻjāz al-bayān fī kashf baʻḍ asrār Umm al-Qurʼān,,,,Qurʼan commentary,Q39258,,
Inshād al-sharīd fī ḍawāll al-qaṣīd,,,,Qur'an readings,Q101337,,
Jamīlat arbāb al-marāṣid fī sharḥ ʻAqīlat atrāb al-qaṣāʼid,,,,Orthographical text,Q76599,,
Jawāmiʻ al-jāmiʻ fī tafsīr al-Qurʼān,,,,Qurʼan commentary,Q39258,,
Kanz al-ʻirfān fī fiqh al-Qurʼān,,,,Qurʼan commentary,Q39258,,
al-Kashshāf ʻan ḥaqāʼiq al-tanzīl,,,,Qurʼan commentary,Q39258,,
Majmaʻ al-bayān fī tafsīr al-Qurʼān,,,,Qurʼan commentary,Q39258,,
al-Sirāj al-munīr fī al-iʻānah ʻalá maʻrifat baʻḍ maʻānī kalām rabbinā al-ḥakīm al-khabīr,,,,Qurʼan commentary,Q39258,,
Tafsīr,,,,Qurʼan commentary,Q39258,,
Tafsīr al-Imām ḥasan al-ʻAskarī,,,,Qurʼan commentary,Q39258,,
Tafsīr al-Imām Ḥasan al-ʻAskarī,,,,Qurʼan commentary,Q39258,,
Tafsīr al-Jalalayn,,,,Qurʼan commentary,Q39258,,
Tafsīr baʻḍ āyāt al-Qurʼān,,,,Qurʼan commentary,Q39258,,
al-Tasʹhīl wa-shifāʼ al-ʻalīl,,,,Qur'an readings,Q101337,,
Taʼwīlāt al-Qurʼān,,,,Qurʼan commentary,Q39258,,
Taʻlīq al-Tibyān fī tafsīr al-Qurʼān,,,,Qurʼan commentary,Q39258,,
Tuḥfat al-qurrāʼ li-ʻilal al-qirāʼ,,,,Qur'an readings,Q101337,,
Arabic and Persian miscellany,,,,,,Arabic texts;Persian texts,Q12258;Q7568
Risālah fī al-ʻilm al-ladunī wa-al-kasbī ... [etc,رسالة في العلم اللدني والكسبي ... الخ,,,Qurʼan commentary,Q39258,,
Majmūʻah-i Mubdiʻ al-Dīn ʻAbd al-Wāsiʻ al-Ḥasanī ibn Makhdūm Abū Ṭālib,مجموعه مبدع الدىن عبد الواسع الحسنى بن مخدوم ابو طالب,,,,,,
Maʻrifat anwāʻ ʻulūm al-ḥadīth ... [etc,معرفة انواع علوم الحديث ... الخ,,,Qurʼan commentary,Q39258,,
Majmūʻat 22 risālah kulluhu li-Muḥammad al-Marʻashī al-Izmīrī fī al-tafsīr wa-ghayrih,مجموعة 22 رسالة كله لمحمد المرعشي الازميري في التفسير وغيره,Works,,Works,Q5989,,
Safīnat al-rāghib wa-dafīnat al-maṭālib,,,,Qurʼan commentary,Q39258,,
Majmaʻ al-baḥrayn wa-maṭlaʻ al-nayyirayn,,,,,,Commentary on hadiths,Q67910
Itḥāf fuḍalāʼ al-bashar bi-al-qirāʼāt al-arbaʻah ʻashar,,,,Qur'an readings,Q101337,,
al-Ifādah al-muqniʻah fī qirāʼāt al-aʼimmah al-arbaʻah,,,,Qur'an readings,Q101337,,
Tamrīn al-ṭalabah al-bararah fī qirāʼāt al-aʼimmah al-ʻasharah,,,,Qur'an readings,Q101337,,
Juhd al-muqill,,,,,,Juhd al-muqill,Q11966
Badāʼiʻ al-burhān ʻalá ʻUmdat al-furqān,,,,Qur'an readings,Q101337,,
Masāʼil fī ʻilm al-qirāʼāt,,,,Qur'an readings,Q101337,,
al-Iʼtilāf fī wujūh al-ikhtilāf,,,,Qur'an readings,Q101337,,
Risālah fī al-qirāʼāt al-shadhdhah,,,,Qur'an readings,Q101337,,
Itḥāf ḥamalat al-Qurʼān fī riwāyat sayyidī ʻUthmān,,,,Texts on Qurʼan recitation,Q51708,,
Bayān al-ṭuruq al-maʼkhūdhah ʻan aʼimmat al-qurrāʼ,,,,Texts on Qurʼan recitation,Q51708,,
Dhukhr al-arīb fī īḍāḥ al-jamʻ bi-al-taqrīb,,,,Texts on Qurʼan recitation,Q51708,,
Tuḥfat al-amīn fī wuqūf al-Qurʼān al-mubīn,,,,Texts on Qurʼan recitation,Q51708,,
Fuyūḍ al-itqān fī wujūh al-Qurʼān,,,,Texts on Qurʼan recitation,Q51708,,
Jāmiʻ al-wuqūf wa-al-āy,,,,Texts on Qurʼan recitation,Q51708,,
UṣūI al-qirāʼāt,,,,Texts on Qurʼan recitation,Q51708,,
Mukhtaṣar fī ikhtiyār Ibn Hishām al-Bazzār min riwāyatay Aḥmad ibn Ibrāhīm al-Warrāq wa-ʻAlī ibn Idrīs al-Jaddād,,,,Texts on Qurʼan recitation,Q51708,,
Risālah fī ʻilm al-tajwīd,,,,Texts on Qurʼan recitation,Q51708,,
Mutqan al-riwāyah fī ʻulūm al-qirāʼah,,,,Texts on Qurʼan recitation,Q51708,,
Kitāb waqf ḥamzah wa-Hishām,,,,Texts on Qurʼan recitation,Q51708,,
al-Miṣbāḥ al-lāmiʻ fī qirāʼat al-Imām Nāfiʼ,,,,Texts on Qurʼan recitation,Q51708,,
Manẓūmah fī al-farq bayna al-ẓāʼ wa-al-ḍād,,,,Texts on Qurʼan recitation,Q51708,,
Tafsīr al-Qurʼān,,Baḥr al-ʻulūm,,Tafsīr al-Qurʼān,Q11674,,
Hījdah risālah dar maʻqūlāt,هيجده رساله در معقولات,,,,,,
al-Suyūf al-ḥidād fī aʻnāq ahl al-zandaqah wa-al-ilḥād ... [etc,السيوف الحداد في اعناق اهل الزندقة والالحاد ... الخ,,,Qurʼan commentary,Q39258,,
Arbaʻūn ḥadīth fī faḍl Sūrat al-Ikhlāṣ ... [etc,اربعون حديث في فضل سورة الاخلاص ... الخ,,,Hadith,Q3679,,
Risālah fī bayān ṣiyagh al-nikāḥ wa-al-ṭalāq] ... [etc.,رسالة في بيان صيغ النكاح والطلاق ... الخ,,,Texts on the Qurʼan,Q11948,,
Bülbüliye ... [etc,,,,,,,
Collection of Shaykhī texts,,,,Texts on Qurʼan recitation,Q51708,,
Radd ʻalá khuṭbat ḥāshiyah ʻalá sharḥ al-Ījī ʻalá Mukhtaṣar al-Muntahá] ... [etc.,رد على خطبة حاشية على شرح الايجي على مختصر المنتهى ... الخ,,,Texts on Qurʼan recitation,Q51708,,
al-Shawāhid fī al-qirāʼāt al-sabʻ ... [etc,الشواهد في القراءات السبع ... الخ,,,Texts on Qurʼan recitation,Q51708,,
Risālah fī tajwīd al-Qurʼān ... [etc,رسالة في تجويد القرآن ... الخ,,,Texts on Qurʼan recitation,Q51708,,
Sharḥ Risālat al-istiʻārah ... [etc,شرح رسالة الاستعارة ... الخ,,,,,Sharḥ Risālat al-istiʻārah,Q54465
Anwār al-tanzīl preceded by a gloss on it,,,,Qurʼan commentary,Q39258,,
Nūr al-baṣar bi-ḥall masʼalat al-jabr wa-al-qadar ... [etc,نور البصر بحل مسألة الجبر والقدر ... الخ,,,Qurʼan commentary,Q39258,,
Kitāb Balad al-amīn ... [etc.,كتاب بلد الامين ... الخ,,,,,,
Mashāriq anwār al-yaqīn fī ḥaqāʼiq asrār Amīr al-Muʼminīn; wa-fīhi rasāʼil ukhar /,مشارق انوار اليقين في حقائق اسرار امير المؤمنين,Works,اعمال,Works,Q5989,,
al-Zubur va al-bayyināt] ... [etc.,الزبر و البينات ... الخ,,,Qurʼan commentary,Q39258,,
Waṣīyat al-Imām al-Shāfiʻī ... [etc,وصية الامام الشافعي ... الخ,,,Texts on Qurʼan recitation,Q51708,,
Majmūʻat al-rasāʼil,مجموعة الرسائل,,,Qurʼan commentary,Q39258,,
Sharḥ Fiqh al-akbar ... [etc,شرح فقه الاكبر ... الخ,,,Abrogator and abrogated Qur'an verses,Q101340,,
Collection of forty-three texts by Ibn Kamāl Pāshā,,Works,,Works,Q5989,,
Commonplace book of magical texts,,,,Magical texts,Q358350,,
Kitāb al-Khaṭar wa-al-ibāḥah mā yukrahu aklahu wa-mā lā yukrahu wa-mā yataʻalliqu bi-al-ḍiyāfah ... [etc.,كتاب الخطر والاباحة ما يكره اكله وما لا يكره وما يتعلق بالضيافة,Fatāwá Qaḍī Khān,فتاوى قضي خان,Fatāwá,Q12221,,
Sharḥ qaṣīdah li-Abī Firās ... [etc.,شرح قصيدة لابي فراس ... الخ,,,,,,
Occult manuscript,,,,Occult texts,Q55147,,
al-Rubʻ al-thānī min Kitāb al-Ṣāfī,الربع الثاني من كتاب الصافي,Ṣāfī fī tafsīr kalām Allāh al-wāfī,صافي في تفسير كلام الله الوافي,Qurʼan commentary,Q39258,,
Mukhtaṣar dar bayān-i tajvīd-i Qurʼān,مختصر در بيان تجويد قرآن,,,Texts on Qurʼan recitation,Q51708,,
Minhāj al-mutaʻallim ... [etc.,منهاج المتعلم ... الخ,,,Texts on Qurʼan recitation,Q51708,,
al-Mujallad al-thānī min Majmaʻ al-bayān /,المجلد الثاني من مجمع البيان /,Majmaʻ al-bayān fī tafsīr al-Qurʾān,مجمع البيان في تفسير القرآن,Majmaʻ al-bayān fī tafsīr al-Qurʼān,Q101338,,
Jild-i avval-i Majmaʻ al-bayān khaṭṭī,جلد اول مجمع البىان خطى,Majmaʻ al-bayān fī tafsīr al-Qurʾān,مجمع البيان في تفسير القرآن,Majmaʻ al-bayān fī tafsīr al-Qurʼān,Q101338,,
Asmāʾ al-qurrāʾ al-ʻasharah wa-al-ruwwāh al-ʻishrūn wa-al-ṭuruq al-thamānūn,اسماء القراء العشرة والرواة العشرون والطرق الثمانون,,,Qur'an readings,Q101337,,
Volume 2 of a Qurʾān commentary,,,,Qurʼan commentary,Q39258,,
Instructions for Qurʾān recitation,,,,Texts on Qurʼan recitation,Q51708,,
Majmūʻat rasāʾil wa-masāʾil fī al-qirāʾāt,مجموعة رسائل ومسائل في القراءات,,,Qur'an readings,Q101337,,
Kitāb Sūrat Yūsuf min Tafsīr Baḥr al-ḥaqāʾiq,كتاب سورة يوسف من تفسير بحر الحقائق,,,Qurʼan commentary,Q39258,,
Answer to ʻAbd al-Ḥusayn ibn Yūsuf al-Baḥrānī] ... [etc.,,,,Qurʼan commentary,Q39258,,
Jalāʼ ʻuyūn al-ʻarāʼis al-mukhaddarah ... [etc.,جلاء عيون العرائس المخدرة ... الخ,,,Qurʼan commentary,Q39258,,
Sharḥ al-Munfarijah ... [etc.,شرح المنفرجة ... الخ,,,Qurʼan commentary,Q39258,,
Tafsīr Sūrat al-Ikhlāṣ] ... [etc.,تفسير سورة الاخلاص ... الخ,,,Qurʼan commentary,Q39258,,
Isnād Ṣaḥīḥ al-Bukhārī ... [etc,اسناد صحيح البخاري ... الخ,,,Hadith,Q3679,,
Mashyakhah ... [etc.,مشيخة ... الخ,,,Qurʼan commentary,Q39258,,
Risālah fī asmāʼ Allāh al-ḥusná] ... [etc.,رسالة في اسماء الله الحسنى ... الخ,,,Texts on Qurʼan recitation,Q51708,,
ʻIlm al-awfāq,علم الاوفاق,,,Magical texts,Q38350,,
Risālah fī dhamm al-dunyā] ... [etc,رسالة في ذم الدنيا ... الخ,,,Qurʼan commentary,Q39258,,
Kitāb al-Farāʼiḍ ... [etc,كتاب الفرائض ... الخ,,,Texts on Qurʼan recitation,Q51708,,
Commentary on Alfīyat al-ḥadīth] ... [etc,,,,Qurʼan commentary,Q39258,,
Hādhā Kitāb Bukhārī sharīf ... [etc,هذا كتاب بخاري شريف ... الخ,,,Qurʼan commentary,Q39258,,
Kitāb fī jamʻ wujūh al-qirāʼāt al-arbaʻat ʻashar bi-al-jadāwil,كتاب في جمع وجوه القراءات الاربعة عشر بالجداول,,,Qur'an readings,Q101337,,
Maʻāhid al-jamʻ fī mashāhid al-samʻ ... [etc,معاهد الجمع في مشاهد السمع ... الخ,Works,اعمال,Works,Q5989,,
Kitāb fī al-qirāʼāt al-sabʻah bi-al-jadāwil,,,,Qur'an readings,Q101337,,
Sharḥ arbaʻīn masʼalah li-Ibn al-Jazarī ... [etc,شرح اربعين مسألة لابن الجزري ... الخ,,,Qur'an readings,Q101337,,
"Collection of Arabic prayers, selections from the Qurʼān and other texts",,,,Texts on the Qurʼan,Q11948,,
al-Ṣalawāt al-Muḥammadīyah ... [etc,الصلوات المحمدية ... الخ,,,Qurʼan commentary,Q39258,,
"Collection of Arabic texts on tafsīr, philosophy, law, and other topics",,,,Qurʼan commentary,Q39258,,
Wujūh al-qirāʼah bi-ṭarīq al-Azraq fī iḥdá ʻashar ajzāʼ,,,,Qur'an readings,Q101337,,
Tafsīr Sūrat al-Mulk,,,,Qurʼan commentary,Q39258,,
Sharḥ tahlīl al-Qurʼān ... [etc,شرح تهليل القرآن ... الخ,,,Texts on the Qurʼan,Q11948,,
Badʼ al-amālī ... [etc,بدء الامالي ... الخ,,,Islamic commentary,Q101341,,
Mufradāt al-qirāʼāt al-sabʻah min awwal al-Baqarah ilá al-Fātiḥah mushajjar bi-al-jadāwil,,,,Qur'an readings,Q101337,,
Majmūʻah fī ʻilm al-tartīl,,,,Texts on Qurʼan recitation,Q51708,,
Wujūh al-qirāʼāt min al-marātib al-arbaʻah,,,,Qur'an readings,Q101337,,
Majmūʻah ʻalá al-qirāʼat Kitāb al-Taqrīb,,,,Qur'an readings,Q101337,,
Tawjīh al-qirāʼāt min ṭarīq al-ṭabīʻah,,,,Qur'an readings,Q101337,,
Majmūʻah fī tartīl al-Qurʼān al-Karīm,,,,Texts on Qurʼan recitation,Q51708,,
al-Īḍāḥ fī al-waqf wa-al-ibtidāʻ,,,,Texts on Qurʼan recitation,Q51708,,
Kitāb al-Īḍāḥ fī al-waqf wa-al-ibtidāʻ,,Īḍāḥ fī al-waqf wa-al-ibtidāʻ,,Īḍāḥ fī al-waqf wa-al-ibtidāʼ,Q11799,,
Durrat al-tanzīl wa-ghurrat al-taʼwīl,,,,Qurʼan commentary,Q39258,,
al-Kashf wa-al-bayān fī tafsīr al-Qurʼān,,,,Qurʼan commentary,Q39258,,
al-Wajīz fī tafsīr al-Qurʼān,,,,Qurʼan commentary,Q39258,,
al-Tafsīr al-wasīṭ,,,,Qurʼan commentary,Q39258,,
Maʻālim al-tanzīl,,,,Maʻālim al-tanzīl,Q39421,,
Taysīr al-tafsīr,,,,Qurʼan commentary,Q39258,,
al-Kashf ʻan mushkilāt al-Kashshāf,,,,Qurʼan commentary,Q39258,,
Junnat al-ashrāf ʻan maṭāʻin al-Kashshāf,,,,Qurʼan commentary,Q39258,,
Sharḥ al-Kashshāf,,,,Qurʼan commentary,Q39258,,
Ḥāshiyah ʻalá al-Kashshāf,,,,Qurʼan commentary,Q39258,,
Sharḥ mushkilāt al-Kashshāf,,,,Qurʼan commentary,Q39258,,
Ḥashiyah ʻalá ḥāshiyat al-Sayyid al-Sharīf,,,,Qurʼan commentary,Q39258,,
Fawāʼid mutaʻalliqah bi-jumlah waqaʻa fī sharḥay al-Kashshāf,,,,Qurʼan commentary,Q39258,,
Zād al-masīr fī ʻilm al-tafsīr,,,,Zād al-masīr fī ʻilm al-tafsīr,Q12167,,
Mafātīḥ al-ghayb,,,,Qurʼan commentary,Q39258,,
al-Tibyān fī iʻrāb al-Qurʻān,,,,Qurʼan commentary,Q39258,,
ʻAyn al-ḥayāh,,,,Qurʼan commentary,Q39258,,
Najm al-Qurʼān,,,,Qurʼan commentary,Q39258,,
al-Farīd fī iʻrāb al-Qurʼān al-majīd,,,,Qurʼan commentary,Q39258,,
al-Talkhiīṣ fī al-tafsīr,,,,Qurʼan commentary,Q39258,,
Mustarāḍ al-anwār wa-mustafād al-asrār,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá Anwār al-tanzīl,,,,Qurʼan commentary,Q39258,,
ḥashiyah ʻalá Anwār al-tanzīl,,,,Qurʼan commentary,Q39258,,
Fatḥ al-jalīl bi-bayān khafī Anwār al-tanzīl,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá Anwār al-Tanzīl,,,,Qurʼan commentary,Q39258,,
al-Itḥāf bi-tamyīz mā tabiʻa fīhi al-Bayḍāwī ṣāḥib al-Kashshāf,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá Juzʼ ʻAmma min Anwār al-tanzīl,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá tafsīr al-Bayḍāwī,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá ḥāshiyat Saʻdī Efendi,,,,Qurʼan commentary,Q39258,,
al-ḥawāshī al-Kawkabīyah ʻalá al-ḥawāshī al-Saʻdīyah,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá Sūrat al-Fātiḥah,,,,Qurʼan commentary,Q39258,,
al-Shihāb al-muḍīʼ bi-Anwār al-tanzīl wa-al-sirāj al-munīr bi-asrār al-taʼwīl,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá tafsīr Juzʼ ʻAmma,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá tafsīr Sūrat al-Fātiḥah,,,,Qurʼan commentary,Q39258,,
TaʻIīqah ʻalá awāʼil tafsīr al-Bayḍāwī,,,,Qurʼan commentary,Q39258,,
Khulāṣat al-nuqūl,,,,Qurʼan commentary,Q39258,,
ḥāshiyah ʻalá Juzʼ ʻAmma min tafsīr al-Bayḍāwī,,,,Qurʼan commentary,Q39258,,
al-Taysīr fī ʻilm al-tafsīr,,,,Qurʼan commentary,Q39258,,
Unmūdhaj yasīr min asʼilat al-Qurʼān,,,,Qurʼan commentary,Q39258,,
Qurrat al-ʻayn,,,,Texts on Qurʼan recitation,Q51708,,
Tuḥfat al-anām fī al-waqf ʻalá al-hamzah li-ḥamzah wa-Hishām,,,,Texts on Qurʼan recitation,Q51708,,
al-Nashr fī al-qirāʼāt al-ʻashr,,,,Qur'an readings,Q101337,,
Taqrīb al-Nashr fī al-qirāʼāt al-ʻashr,,,,Qur'an readings,Q101337,,
Sharḥ Ṭayyibat al-nashr,,,,Qur'an readings,Q101337,,
Sharḥ al-Durrah al-muḍīʼah,,,,Qur'an readings,Q101337,,
al-Ḥawāshī al-mufahhimah fī sharḥ al-Muqaddimah,الحواشي المفهمة في شرح المقدمة,,,Texts on Qurʼan recitation,Q51708,,
Sharḥ al-Muqaddimah al-Jazarīyah,,,,Texts on Qurʼan recitation,Q51708,,
