File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
wmu-marc-named-subjects.csv,Bible. Genesis--Manuscripts,0,a;p--x,,,,,Bible. Genesis;Manuscripts,http://id.worldcat.org/fast/1808046;http://id.worldcat.org/fast/1008230,Q7130;Q38609
wmu-marc-named-subjects.csv,Bible. Ruth--Manuscripts,0,a;p--x,,,,,Bible. Ruth;Manuscripts,http://id.worldcat.org/fast/1892945;http://id.worldcat.org/fast/1008230,Q67937;Q38609
wmu-marc-named-subjects.csv,Bible. Judges--Manuscripts,0,a;p--x,,,,,Bible. Judges;Manuscripts,http://id.worldcat.org/fast/1892921;http://id.worldcat.org/fast/1008230,Q67929;Q38609
wmu-marc-named-subjects.csv,Bible. Ezekiel--Manuscripts,0,a;p--x,,,,,Bible. Ezekiel;Manuscripts,http://id.worldcat.org/fast/1892903;http://id.worldcat.org/fast/1008230,Q38596;Q38609
wmu-marc-named-subjects.csv,"Maurice, Saint, -approximately 287",0,a;c;d,,,,,"Maurice, Saint, -approximately 287",http://id.worldcat.org/fast/1833644,Q7087
wmu-marc-named-subjects.csv,Benedictines--Rules,0,a--v,,,,,Benedictines;Rules,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1423857,Q6908;Q4910
wmu-marc-named-subjects.csv,Speculum historiale,0,a,,,,,,,
wmu-marc-named-subjects.csv,"Justinian I, Emperor of the East, 483?-565",0,a;b;c;d,,,,,"Justinian I, Emperor of the East, 483?-565",http://id.worldcat.org/fast/32865,Q38706
wmu-marc-named-subjects.csv,Corpus juris civilis,0,a,,,,,Corpus juris civilis,http://id.worldcat.org/fast/1358135,Q100379
wmu-marc-named-subjects.csv,Bible. Matthew.--Selections--Manuscripts,0,a;p--k--x,,,,,Bible. Matthew;Excerpts;Manuscripts,http://id.worldcat.org/fast/1808086;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1008230,Q5898;Q3547;Q38609
wmu-marc-named-subjects.csv,Bible. Mark.--Selections--Manuscripts,0,a;p--k--x,,,,,Bible. Mark;Excerpts;Manuscripts,http://id.worldcat.org/fast/1892928;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1008230,Q38605;Q3547;Q38609
wmu-marc-named-subjects.csv,"Hugh, of Saint-Victor, 1096?-1141. De sacramentis Christianae fidei",0,a;c;d;t,,"De sacramentis Christianae fidei (Hugh, of Saint-Victor)",http://id.worldcat.org/fast/2058300,Q100366,,,
wmu-marc-named-subjects.csv,"Hugh, of Saint-Victor, 1096?-1141. Works.--Selections",0,a;c;d;t--k,,,,,,,
wmu-marc-named-subjects.csv,Cistercians--Liturgy--Texts--Manuscripts,0,a--x--v--v,,,,,Cistercians;Liturgics;Texts;Manuscripts,http://id.worldcat.org/fast/554661;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1424060,Q2799;Q207;Q3066;Q331
wmu-marc-named-subjects.csv,Catholic Church--Liturgy,0,a--x,,,,,Catholic Church;Liturgics,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579,Q310;Q207
wmu-marc-named-subjects.csv,Bible. Galatians.--Latin--Commentaries--Early works to 1800,0,a;p--l--v--v,,,,,Bible. Galatians;Latin language;Commentaries;Early works,http://id.worldcat.org/fast/1892906;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q67990;Q4170;Q2812;Q300
wmu-marc-named-subjects.csv,Bible. Luke--Manuscripts,0,a;p--x,,,,,Bible. Luke;Manuscripts,http://id.worldcat.org/fast/1892926;http://id.worldcat.org/fast/1008230,Q38604;Q38609
wmu-marc-named-subjects.csv,Bible. Ephesians--Manuscripts,0,a;p--x,,,,,Bible. Ephesians;Manuscripts,http://id.worldcat.org/fast/1892895;http://id.worldcat.org/fast/1008230,Q67893;Q38609
wmu-marc-named-subjects.csv,"Anthony, of Padua, Saint, 1195-1231--Prayers and devotions",0,a;c;d--x,,,,,"Anthony, of Padua, Saint, 1195-1231;Prayers and devotions",http://id.worldcat.org/fast/17594;http://id.worldcat.org/fast/1935484,Q10798;Q48394
wmu-marc-named-subjects.csv,Catholic Church--Prayers and devotions--Latin--Early works to 1800,0,a--v--x--v,,,,,Catholic Church;Prayers and devotions;Latin language;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/993125;http://id.worldcat.org/fast/1411636,Q310;Q3052;Q4170;Q300
wmu-marc-named-subjects.csv,Bible. Epistles of John--Manuscripts,0,a;p--x,,,,,Bible. Epistles of John;Manuscripts,http://id.worldcat.org/fast/1892900;http://id.worldcat.org/fast/1008230,Q38593;Q38609
wmu-marc-named-subjects.csv,"John, the Apostle, Saint--Illustrations",0,a;c--v,,,,,"John, the Apostle, Saint;Illustrated works",http://id.worldcat.org/fast/36704;http://id.worldcat.org/fast/1423873,Q7193;Q294
wmu-marc-named-subjects.csv,Bible. John--Manuscripts,0,a;p--x,,,,,Bible. John;Manuscripts,http://id.worldcat.org/fast/1696638;http://id.worldcat.org/fast/1008230,Q4214;Q38609
wmu-marc-named-subjects.csv,"Agnes, Saint, Martyr",0,a;c,,,,,"Agnes, Saint, Martyr",http://id.worldcat.org/fast/109463,Q100380
