signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Davis, California, University of California, Davis, UCD D-041:15",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q94805275,Q129421,DS10335,UCD D-041:15,UCD D-041:15,https://iiif.archivelab.org/iiif/images_UCDD04115_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45107,https://archive.org/details/images_UCDD04115_7
"Davis, California, University of California, Davis, UCD D-041:16",manuscript containing Sermon material,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,Sermon material,Sermons,https://catalog.digital-scriptorium.org/entity/Q1400,,Q94805275,Q129421,DS10336,UCD D-041:16,UCD D-041:16,https://iiif.archivelab.org/iiif/images_UCDD04116_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45110,https://archive.org/details/images_UCDD04116_7
"Davis, California, University of California, Davis, UCD D-041:17",manuscript containing Sermons,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Sermons,Sermons,https://catalog.digital-scriptorium.org/entity/Q1400,,Q94805275,Q129421,DS10337,UCD D-041:17,UCD D-041:17,https://iiif.archivelab.org/iiif/images_UCDD04117_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45113,https://archive.org/details/images_UCDD04117_7
"Davis, California, University of California, Davis, UCD D-041:18",manuscript containing Sermons,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Sermons,Sermons,https://catalog.digital-scriptorium.org/entity/Q1400,,Q94805275,Q129421,DS10338,UCD D-041:18,UCD D-041:18,https://iiif.archivelab.org/iiif/images_UCDD04118_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45116,https://archive.org/details/images_UCDD04118_7
"Davis, California, University of California, Davis, UCD D-041:19",manuscript containing Civil Law material,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Civil Law material,Civil law,https://catalog.digital-scriptorium.org/entity/Q39924,,Q94805275,Q129421,DS10339,UCD D-041:19,UCD D-041:19,https://iiif.archivelab.org/iiif/images_UCDD04119_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45119,https://archive.org/details/images_UCDD04119_7
"Davis, California, University of California, Davis, UCD D-041:20",manuscript containing Lectionary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Lectionary,Lectionary,https://catalog.digital-scriptorium.org/entity/Q663,,Q94805275,Q129421,DS10340,UCD D-041:20,UCD D-041:20,https://iiif.archivelab.org/iiif/images_UCDD04120_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45122,https://archive.org/details/images_UCDD04120_7
"Davis, California, University of California, Davis, UCD D-041:24",manuscript containing Breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q860,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q55609180|Q124257659,Q129421,DS10344,UCD D-041:24,UCD D-041:24,https://iiif.archivelab.org/iiif/images_UCDD04124_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45134,https://archive.org/details/images_UCDD04124_7
"Davis, California, University of California, Davis, UCD BS2551 A4 no. 2641","manuscript containing Bible, N.T., Gospels",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q9129,"Bible, N.T., Gospels",New Testament|Bible|Gospels,https://catalog.digital-scriptorium.org/entity/Q655|https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q6034,,Q18528429|Q6076320,Q129421,DS10345,UCD BS2551 A4 no. 2641,UCD BS2551 A4 no. 2641,https://iiif.archivelab.org/iiif/images_UCDBS2551A4no_2641_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45137,https://archive.org/details/images_UCDBS2551A4no_2641_7
"Davis, California, University of California, Davis, UCD BS2565 A24 no. 1983",manuscript containing Gospel Lectionary,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q9129,Gospel Lectionary,Lectionary,https://catalog.digital-scriptorium.org/entity/Q663,,Q18528429|Q6076320,Q129421,DS10346,UCD BS2565 A24 no. 1983,UCD BS2565 A24 no. 1983,https://iiif.archivelab.org/iiif/images_UCDBS2565A24no_1983_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45140,https://archive.org/details/images_UCDBS2565A24no_1983_7
"Davis, California, University of California, Davis, UCD BS2551 A4 no. 2642","manuscript containing Bible, N.T. Gospels",Q87167,https://catalog.digital-scriptorium.org/entity/Q31|https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q93,1000,1099,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q9129,"Bible, N.T. Gospels",New Testament|Bible|Gospels,https://catalog.digital-scriptorium.org/entity/Q655|https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q6034,,Q18528429|Q6076320,Q129421,DS10347,UCD BS2551 A4 no. 2642,UCD BS2551 A4 no. 2642,https://iiif.archivelab.org/iiif/images_UCDBS2551A4no_2642_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45143,https://archive.org/details/images_UCDBS2551A4no_2642_7
"Davis, California, University of California, Davis, UCD D-041:27",manuscript containing Gradual,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1599,https://catalog.digital-scriptorium.org/entity/Q129,,,,Q397,Gradual,Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,,Q7599952|Q124257727,Q129421,DS10349,UCD D-041:27,UCD D-041:27,https://iiif.archivelab.org/iiif/images_UCDD04127_7/manifest.json,https://catalog.digital-scriptorium.org/entity/Q45149,https://archive.org/details/images_UCDD04127_7
