signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Williamstown, Massachusetts, Williams College, Gen Mss Pirages Neumes",manuscript containing Antiphonal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94|https://catalog.digital-scriptorium.org/entity/Q93,1050,1150,https://catalog.digital-scriptorium.org/entity/Q132,,,Script: Caroline minuscule,Q397,Antiphonal,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,,Q116790542,Q49166,DS25558,Gen Mss Pirages Neumes,Gen Mss Pirages Neumes,,https://catalog.digital-scriptorium.org/entity/Q98401,https://search.digital-scriptorium.org/catalog/DS25558,,https://catalog.digital-scriptorium.org/entity/Q98400
"Williamstown, Massachusetts, Williams College, Codex Mss 002",manuscript containing [Lectionary of the Gospels].; Evangelii fragmenta membra Greca sec XI,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q134,,,"Script: Greek minuscules in brown ink, headings in dark red semi-uncials.",Q9129,[Lectionary of the Gospels].|Evangelii fragmenta membra Greca sec XI,Lectionary|New Testament,https://catalog.digital-scriptorium.org/entity/Q663|https://catalog.digital-scriptorium.org/entity/Q655,,Q98834332|Q133839469,Q49166,DS25481,Codex Mss 002,Codex Mss 002,,https://catalog.digital-scriptorium.org/entity/Q98170,https://search.digital-scriptorium.org/catalog/DS25481,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013449289802786,https://catalog.digital-scriptorium.org/entity/Q98169
"Williamstown, Massachusetts, Williams College, Codex Mss 006",manuscript containing [Actus Apostolorum].,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95|https://catalog.digital-scriptorium.org/entity/Q94,1175,1250,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q133,,,"Script: Gothic characters in brown ink. The main text is larger, and the commentary and interlinear gloss is smaller. Red paragraph marks at the beginning of sections, and numbering for these sections in red in the margins.",Q397,[Actus Apostolorum].,Acts of the Apostles,https://catalog.digital-scriptorium.org/entity/Q6009,,Q112841325|Q133839469|Q250486,Q49166,DS25485,Codex Mss 006,Codex Mss 006,,https://catalog.digital-scriptorium.org/entity/Q98182,https://search.digital-scriptorium.org/catalog/DS25485,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013449389602786,https://catalog.digital-scriptorium.org/entity/Q98181
"Williamstown, Massachusetts, Williams College, Codex Mss 007",manuscript containing Lectiones evangeliorum de circulo anni.,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q91,800,850,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q19885,,,"Script: Written in an early Carolingian minuscule, perhaps ""pre-Alcuinian"" exhibiting influences of Corbie and Luxeuil. Headings in half-uncial, headings in square and rustic capitals.",Q397,Lectiones evangeliorum de circulo anni.,Lectiones evangeliorum de circulo anni,https://catalog.digital-scriptorium.org/entity/Q76614,,Q16065893|Q5342450|Q120442756|Q13371|Q133839469|Q250486,Q49166,DS25486,Codex Mss 007,Codex Mss 007,,https://catalog.digital-scriptorium.org/entity/Q98185,https://search.digital-scriptorium.org/catalog/DS25486,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013449389502786,https://catalog.digital-scriptorium.org/entity/Q98184
"Williamstown, Massachusetts, Williams College, Codex Mss 008",manuscript containing [Psalterium cum canticis],Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q76335,,,"Script: Gothic characters in red, blue, and brown ink.",Q397,[Psalterium cum canticis],Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q15706103|Q133839469|Q250486|Q5794619,Q49166,DS25487,Codex Mss 008,Codex Mss 008,,https://catalog.digital-scriptorium.org/entity/Q98188,https://search.digital-scriptorium.org/catalog/DS25487,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013449389402786,https://catalog.digital-scriptorium.org/entity/Q98187
"Williamstown, Massachusetts, Williams College, Codex Mss 009",manuscript containing [Psalterium Benedictum],Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1425,https://catalog.digital-scriptorium.org/entity/Q134,,,"Script: Gothic characters in red, black, and brown ink. Music in square black notes on a red four-line staff.",Q397,[Psalterium Benedictum],Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q133839469|Q250486,Q49166,DS25488,Codex Mss 009,Codex Mss 009,,https://catalog.digital-scriptorium.org/entity/Q98191,https://search.digital-scriptorium.org/catalog/DS25488,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013449389302786,https://catalog.digital-scriptorium.org/entity/Q98190
"Williamstown, Massachusetts, Williams College, Codex Mss 010",manuscript containing [Psalterium Romanum ad Usum Ord. Francisci].,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1250,1350,https://catalog.digital-scriptorium.org/entity/Q133,,,"Script: Gothic pearl script in red, brown, and blue ink. Musical notation in square notes, in brown ink on a three- or four-line staff. Marginal notes in the same hand.",Q397,[Psalterium Romanum ad Usum Ord. Francisci].,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q112841325|Q250486|Q1568238,Q49166,DS25489,Codex Mss 010,Codex Mss 010,,https://catalog.digital-scriptorium.org/entity/Q98194,https://search.digital-scriptorium.org/catalog/DS25489,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013449389202786,https://catalog.digital-scriptorium.org/entity/Q98193
"Williamstown, Massachusetts, Williams College, Codex Mss 011",manuscript containing [Processionale Purificationes B.V. Mariae].,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1375,1399,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic characters in red and black ink. Headings in red. Square black musical notation on four red lines.,Q397,[Processionale Purificationes B.V. Mariae].,Processional,https://catalog.digital-scriptorium.org/entity/Q1336,,Q250486|Q1568238,Q49166,DS25490,Codex Mss 011,Codex Mss 011,,https://catalog.digital-scriptorium.org/entity/Q98197,https://search.digital-scriptorium.org/catalog/DS25490,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013449389102786,https://catalog.digital-scriptorium.org/entity/Q98196
"Williamstown, Massachusetts, Williams College, Codex Mss 012",manuscript containing Graduale,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1500,https://catalog.digital-scriptorium.org/entity/Q2823,,,Script: Gothic characters in red and black ink. Musical notation in black square notes on a red four-line staff.,Q397,Graduale,Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,,Q116594130|Q72940895|Q250486|Q1568238,Q49166,DS25491,Codex Mss 012,Codex Mss 012,,https://catalog.digital-scriptorium.org/entity/Q98200,https://search.digital-scriptorium.org/catalog/DS25491,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013508987302786,https://catalog.digital-scriptorium.org/entity/Q98199
"Williamstown, Massachusetts, Williams College, Codex Mss 013",manuscript containing [Horae B.V.M. use of Autun].,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1475,https://catalog.digital-scriptorium.org/entity/Q76256,,,Script: Gothic characters in red and black ink.,Q397,[Horae B.V.M. use of Autun].,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q5730239|Q133839469|Q250486,Q49166,DS25492,Codex Mss 013,Codex Mss 013,,https://catalog.digital-scriptorium.org/entity/Q98203,https://search.digital-scriptorium.org/catalog/DS25492,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013508789502786,https://catalog.digital-scriptorium.org/entity/Q98202
"Williamstown, Massachusetts, Williams College, Codex Mss 014",manuscript containing [Horae B.V.M. use of Rome].,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1460,1470,https://catalog.digital-scriptorium.org/entity/Q20361,,,Script: Bastarda in red and brown ink.,Q397,[Horae B.V.M. use of Rome].,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q250486|Q1568238,Q49166,DS25493,Codex Mss 014,Codex Mss 014,,https://catalog.digital-scriptorium.org/entity/Q98206,https://search.digital-scriptorium.org/catalog/DS25493,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013508789402786,https://catalog.digital-scriptorium.org/entity/Q98205
"Williamstown, Massachusetts, Williams College, Codex Mss 015",manuscript containing [Horae B.V.M. use of Sens (Troyes)].,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1475,https://catalog.digital-scriptorium.org/entity/Q1244|https://catalog.digital-scriptorium.org/entity/Q16425,,,"Script: Gothic characters in red, brown, and blue ink.",Q397,[Horae B.V.M. use of Sens (Troyes)].,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q250486|Q1568238,Q49166,DS25494,Codex Mss 015,Codex Mss 015,,https://catalog.digital-scriptorium.org/entity/Q98209,https://search.digital-scriptorium.org/catalog/DS25494,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013508789302786,https://catalog.digital-scriptorium.org/entity/Q98208
"Williamstown, Massachusetts, Williams College, Codex Mss 024",manuscript containing [Horae B.V.M. use of Tournai],Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1500,https://catalog.digital-scriptorium.org/entity/Q16426,,,Script: Gothic characters in red and brown ink.,Q397,[Horae B.V.M. use of Tournai],Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q15438897,Q49166,DS25503,Codex Mss 024,Codex Mss 024,,https://catalog.digital-scriptorium.org/entity/Q98236,https://search.digital-scriptorium.org/catalog/DS25503,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013508789202786,https://catalog.digital-scriptorium.org/entity/Q98235
"Williamstown, Massachusetts, Williams College, Codex Mss 025",manuscript containing [Armenian psalter and hymns],Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1200,1400,https://catalog.digital-scriptorium.org/entity/Q791,,,"Script: Script is quite precise, angular, and has some horizontal compression|Script: Characters in red, brown, and black ink.|Script: Bolor'gir script",Q8785,[Armenian psalter and hymns],Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q75439512,Q49166,DS25504,Codex Mss 025,Codex Mss 025,,https://catalog.digital-scriptorium.org/entity/Q98239,https://search.digital-scriptorium.org/catalog/DS25504,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013610386402786,https://catalog.digital-scriptorium.org/entity/Q98238
"Williamstown, Massachusetts, Williams College, Codex Mss 032",manuscript containing [Horae B.V.M. use of Rome].,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1475,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: In red and brown ink,Q397|Q652,[Horae B.V.M. use of Rome].,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q16011602,Q49166,DS25511,Codex Mss 032,Codex Mss 032,,https://catalog.digital-scriptorium.org/entity/Q98260,https://search.digital-scriptorium.org/catalog/DS25511,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013508788502786,https://catalog.digital-scriptorium.org/entity/Q98259
"Williamstown, Massachusetts, Williams College, Codex Mss 037",manuscript containing [Syriac New Testament],Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1200,https://catalog.digital-scriptorium.org/entity/Q38306,,,Script: Estrangela script,Q13955|Q8785|Q33538,[Syriac New Testament],New Testament,https://catalog.digital-scriptorium.org/entity/Q655,,Q133839470,Q49166,DS25516,Codex Mss 037,Codex Mss 037,,https://catalog.digital-scriptorium.org/entity/Q98275,https://search.digital-scriptorium.org/catalog/DS25516,https://librarysearch.williams.edu/permalink/01WIL_INST/1faevhg/alma991013509988302786,https://catalog.digital-scriptorium.org/entity/Q98274
"Williamstown, Massachusetts, Williams College, Inc D24 folio",manuscript containing Canon law text?,Q87167,,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1200,1399,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q19904,,,Script: Gothic minuscule,Q397,Canon law text?,Canon law text,https://catalog.digital-scriptorium.org/entity/Q1415,,,Q49166,DS25592,Inc D24 folio Fragment 1,Inc D24 folio,,https://catalog.digital-scriptorium.org/entity/Q98503,https://search.digital-scriptorium.org/catalog/DS25592,,https://catalog.digital-scriptorium.org/entity/Q98502
"Williamstown, Massachusetts, Williams College, Inc P475 folio",manuscript containing Music,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q97,1400,1599,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Anglicana,Q397,Music,Music,https://catalog.digital-scriptorium.org/entity/Q20017,,,Q49166,DS25596,Inc P475 folio Fragment 1,Inc P475 folio,,https://catalog.digital-scriptorium.org/entity/Q98515,https://search.digital-scriptorium.org/catalog/DS25596,,https://catalog.digital-scriptorium.org/entity/Q98514
"Williamstown, Massachusetts, Williams College, Inc S614 folio",manuscript containing Binding fragment,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q10830,,,Script: Caroline minuscule,Q397,Binding fragment,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q49166,DS25597,Inc S614 folio Fragment 1,Inc S614 folio,,https://catalog.digital-scriptorium.org/entity/Q98518,https://search.digital-scriptorium.org/catalog/DS25597,,https://catalog.digital-scriptorium.org/entity/Q98517
"Williamstown, Massachusetts, Williams College, Inc S627 folio",manuscript containing Binding fragment,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96,1300,1499,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Anglicana,Q397,Binding fragment,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q49166,DS25598,Inc S627 folio Fragment 1,Inc S627 folio,,https://catalog.digital-scriptorium.org/entity/Q98521,https://search.digital-scriptorium.org/catalog/DS25598,,https://catalog.digital-scriptorium.org/entity/Q98520
"Williamstown, Massachusetts, Williams College, Inc M33 folio",manuscript containing Psalms,Q87167,,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q10830,,,Script: Caroline minuscule,Q397,Psalms,Psalms,https://catalog.digital-scriptorium.org/entity/Q5972,,,Q49166,DS25593,Inc M33 folio Fragment 1,Inc M33 folio,,https://catalog.digital-scriptorium.org/entity/Q98506,https://search.digital-scriptorium.org/catalog/DS25593,,https://catalog.digital-scriptorium.org/entity/Q98505
"Williamstown, Massachusetts, Williams College, Inc M266 folio",manuscript containing Digest,Q87167,,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1200,1399,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Gothic southern textualis libraria,Q397,Digest,Digest,https://catalog.digital-scriptorium.org/entity/Q39344,Q41866,,Q49166,DS25594,Inc M266 folio Fragment 1,Inc M266 folio,,https://catalog.digital-scriptorium.org/entity/Q98509,https://search.digital-scriptorium.org/catalog/DS25594,,https://catalog.digital-scriptorium.org/entity/Q98508
"Williamstown, Massachusetts, Williams College, Inc V275 folio",manuscript containing Binding fragment,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1200,1499,https://catalog.digital-scriptorium.org/entity/Q10830,,,Script: Gothic minuscule,Q397,Binding fragment,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q49166,DS25599,Inc V275 folio Fragment 1,Inc V275 folio,,https://catalog.digital-scriptorium.org/entity/Q98524,https://search.digital-scriptorium.org/catalog/DS25599,,https://catalog.digital-scriptorium.org/entity/Q98523
"Williamstown, Massachusetts, Williams College, Inc V275 folio",manuscript containing Liturgical fragment,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1200,1499,https://catalog.digital-scriptorium.org/entity/Q10830,,,Script: Gothic minuscule,Q397,Liturgical fragment,Liturgical text,https://catalog.digital-scriptorium.org/entity/Q10839,,,Q49166,DS25600,Inc V275 folio Fragment 2,Inc V275 folio,,https://catalog.digital-scriptorium.org/entity/Q98527,https://search.digital-scriptorium.org/catalog/DS25600,,https://catalog.digital-scriptorium.org/entity/Q98526
"Williamstown, Massachusetts, Williams College, Inc H169",manuscript containing Binding fragment,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96,1300,1499,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q131|https://catalog.digital-scriptorium.org/entity/Q651,,,Script: Bâtarde script,Q397,Binding fragment,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q49166,DS25601,Inc H169 Fragment 1,Inc H169,,https://catalog.digital-scriptorium.org/entity/Q98530,https://search.digital-scriptorium.org/catalog/DS25601,,https://catalog.digital-scriptorium.org/entity/Q98529
"Williamstown, Massachusetts, Williams College, Inc H253",manuscript containing Choirbook,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q97,1400,1599,https://catalog.digital-scriptorium.org/entity/Q131|https://catalog.digital-scriptorium.org/entity/Q5945,,,"Script: Gothic textualis quadratus (includes stylized ""thorns"" identified by Derolez as particularly common in German/Central European specimens of late medieval texualis quadratus)",Q397,Choirbook,Choir book,https://catalog.digital-scriptorium.org/entity/Q1449,,,Q49166,DS25602,Inc H253 Fragment 1,Inc H253,,https://catalog.digital-scriptorium.org/entity/Q98533,https://search.digital-scriptorium.org/catalog/DS25602,,https://catalog.digital-scriptorium.org/entity/Q98532
"Williamstown, Massachusetts, Williams College, Inc I11",manuscript containing Lectionary?,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1200,1499,https://catalog.digital-scriptorium.org/entity/Q1290,,,Script: Gothic script,Q397,Lectionary?,Lectionary,https://catalog.digital-scriptorium.org/entity/Q663,,,Q49166,DS25603,Inc I11 Fragment 1,Inc I11,,https://catalog.digital-scriptorium.org/entity/Q98536,https://search.digital-scriptorium.org/catalog/DS25603,,https://catalog.digital-scriptorium.org/entity/Q98535
"Williamstown, Massachusetts, Williams College, Inc I11",manuscript containing Missal; Breviary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q95|https://catalog.digital-scriptorium.org/entity/Q94,1100,1299,https://catalog.digital-scriptorium.org/entity/Q10830,,,Script: Protogothic,Q397,Missal|Breviary,Missal|Breviary,https://catalog.digital-scriptorium.org/entity/Q662|https://catalog.digital-scriptorium.org/entity/Q657,,,Q49166,DS25604,Inc I11 Fragment 3,Inc I11,,https://catalog.digital-scriptorium.org/entity/Q98539,https://search.digital-scriptorium.org/catalog/DS25604,,https://catalog.digital-scriptorium.org/entity/Q98538
"Williamstown, Massachusetts, Williams College, Inc J392",manuscript containing Binding fragment,Q87167,,,,,,,,,,Binding fragment,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q49166,DS25605,Inc J392 Fragment 1,Inc J392,,https://catalog.digital-scriptorium.org/entity/Q98542,https://search.digital-scriptorium.org/catalog/DS25605,,https://catalog.digital-scriptorium.org/entity/Q98541
"Williamstown, Massachusetts, Williams College, Inc M206",manuscript containing Manuscript remnant,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96,1300,1499,https://catalog.digital-scriptorium.org/entity/Q1290,,,Script: Gothic,Q397,Manuscript remnant,Medieval manuscript fragment,https://catalog.digital-scriptorium.org/entity/Q20459,,,Q49166,DS25606,Inc M206 Fragment 1,Inc M206,,https://catalog.digital-scriptorium.org/entity/Q98545,https://search.digital-scriptorium.org/catalog/DS25606,,https://catalog.digital-scriptorium.org/entity/Q98544
