signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.001.1OS",manuscript containing Bifolio from a noted Gradual,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q131,,,Script: Romanesque,Q397,Bifolio from a noted Gradual,Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,,,Q622137,DS27126,39151010238745,SC MS 0431.001.1OS,,https://catalog.digital-scriptorium.org/entity/Q103708,https://search.digital-scriptorium.org/catalog/DS27126,,https://catalog.digital-scriptorium.org/entity/Q103707
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.002.2OS",manuscript containing Folio from a Bolognese Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1250,1270,https://catalog.digital-scriptorium.org/entity/Q3087,,,Script: Gothic,Q397,Folio from a Bolognese Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,,Q622137,DS27127,39151010238703,SC MS 0431.002.2OS,,https://catalog.digital-scriptorium.org/entity/Q103711,https://search.digital-scriptorium.org/catalog/DS27127,,https://catalog.digital-scriptorium.org/entity/Q103710
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.003.2OS",manuscript containing Binding fragment: folio from an Evangeliary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,https://catalog.digital-scriptorium.org/entity/Q131|https://catalog.digital-scriptorium.org/entity/Q3082,,,Script: Gothic,Q397,Binding fragment: folio from an Evangeliary,Evangeliary,https://catalog.digital-scriptorium.org/entity/Q20460,,,Q622137,DS27128,39151010238737,SC MS 0431.003.2OS,,https://catalog.digital-scriptorium.org/entity/Q103714,https://search.digital-scriptorium.org/catalog/DS27128,,https://catalog.digital-scriptorium.org/entity/Q103713
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.004.1",manuscript containing Binding fragment: bifolio from a Lives of the Saints manuscript,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Gothic,Q397,Binding fragment: bifolio from a Lives of the Saints manuscript,Lives of the Saints,https://catalog.digital-scriptorium.org/entity/Q1483,,,Q622137,DS27129,39151010238729,SC MS 0431.004.1,,https://catalog.digital-scriptorium.org/entity/Q103717,https://search.digital-scriptorium.org/catalog/DS27129,,https://catalog.digital-scriptorium.org/entity/Q103716
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.005.3OS",manuscript containing Binding fragment: folio from a Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1299,https://catalog.digital-scriptorium.org/entity/Q38266,,,,Q397,Binding fragment: folio from a Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,,Q622137,DS27130,39151010238711,SC MS 0431.005.3OS,,https://catalog.digital-scriptorium.org/entity/Q103720,https://search.digital-scriptorium.org/catalog/DS27130,,https://catalog.digital-scriptorium.org/entity/Q103719
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.006.3OS",manuscript containing Binding fragment: folio from a liturgical manuscript,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q38266,,,,Q397,Binding fragment: folio from a liturgical manuscript,Liturgical text,https://catalog.digital-scriptorium.org/entity/Q10839,,,Q622137,DS27131,39151010238695,SC MS 0431.006.3OS,,https://catalog.digital-scriptorium.org/entity/Q103723,https://search.digital-scriptorium.org/catalog/DS27131,,https://catalog.digital-scriptorium.org/entity/Q103722
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.007.1",manuscript containing Binding fragment: folio from a Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,Binding fragment: folio from a Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,,Q622137,DS27132,39151010238687,SC MS 0431.007.1,,https://catalog.digital-scriptorium.org/entity/Q103726,https://search.digital-scriptorium.org/catalog/DS27132,,https://catalog.digital-scriptorium.org/entity/Q103725
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.008.1",manuscript containing Binding fragment: folio from a calendar for November and December,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q131,,,Script: Black letter german,Q397,Binding fragment: folio from a calendar for November and December,Calendar,https://catalog.digital-scriptorium.org/entity/Q1122,,,Q622137,DS27133,39151010238679,SC MS 0431.008.1,,https://catalog.digital-scriptorium.org/entity/Q103729,https://search.digital-scriptorium.org/catalog/DS27133,,https://catalog.digital-scriptorium.org/entity/Q103728
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.009.1",manuscript containing Bifolio with prayers for the Divine Office,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96,1300,1499,https://catalog.digital-scriptorium.org/entity/Q131,,,Script: Gothic,Q397,Bifolio with prayers for the Divine Office,Prayers|Divine Office,https://catalog.digital-scriptorium.org/entity/Q798|https://catalog.digital-scriptorium.org/entity/Q39382,,,Q622137,DS27134,39151010238653,SC MS 0431.009.1,,https://catalog.digital-scriptorium.org/entity/Q103732,https://search.digital-scriptorium.org/catalog/DS27134,,https://catalog.digital-scriptorium.org/entity/Q103731
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431.010.1","manuscript containing Binding fragment: folio from Jerome, Commentarii in Isaiam (Commentary on Isaiah)",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1110,1140,https://catalog.digital-scriptorium.org/entity/Q131,,,Script: Romaneqsue,Q397,"Binding fragment: folio from Jerome, Commentarii in Isaiam (Commentary on Isaiah)",Commentary on Isaiah|Works of Jerome,https://catalog.digital-scriptorium.org/entity/Q38370|https://catalog.digital-scriptorium.org/entity/Q38391,Q44248,,Q622137,DS27135,39151010238638,SC MS 0431.010.1,,https://catalog.digital-scriptorium.org/entity/Q103735,https://search.digital-scriptorium.org/catalog/DS27135,,https://catalog.digital-scriptorium.org/entity/Q103734
