signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"New York, New York, General Theological Seminary, 11 Western","manuscript containing Book of Hours, Sarum use",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1475,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q1860|Q397,"Book of Hours, Sarum use",,,,Q94925072,Q1501676,DS310,11 Western,11 Western,https://iiif.archive.org/iiif/images_11Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1702,https://archive.org/details/11Western_23
"New York, New York, General Theological Seminary, 12 Western","manuscript containing Book of Hours, Sarum use",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1475,https://catalog.digital-scriptorium.org/entity/Q126,,,,Q397,"Book of Hours, Sarum use",,,,Q116958831|Q116958836|Q6279191,Q1501676,DS312,12 Western,12 Western,https://iiif.archive.org/iiif/images_12Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1708,https://archive.org/details/12Western_23
"New York, New York, General Theological Seminary, 14 Western",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1399,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q98834332,Q1501676,DS321,14 Western,14 Western,https://iiif.archive.org/iiif/images_14Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1735,https://archive.org/details/14Western_23
"New York, New York, General Theological Seminary, 16 Western",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q94925072|Q76355566,Q1501676,DS322,16 Western,16 Western,https://iiif.archive.org/iiif/images_16Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1738,https://archive.org/details/16Western_23
"New York, New York, General Theological Seminary, 18 Western",manuscript containing Vesperale,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q99,1600,1625,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Vesperale,Vesperale,https://catalog.digital-scriptorium.org/entity/Q1337,,Q116958813,Q1501676,DS323,18 Western,18 Western,https://iiif.archive.org/iiif/images_18Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1741,https://archive.org/details/18Western_23
"New York, New York, General Theological Seminary, 09 Western","manuscript containing Bible, N. T., Mark",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1250,1299,https://catalog.digital-scriptorium.org/entity/Q650,,,,Q397,"Bible, N. T., Mark",New Testament|Bible|Gospel of Mark,https://catalog.digital-scriptorium.org/entity/Q655|https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q1347,,Q5739603,Q1501676,DS326,09 Western,09 Western,https://iiif.archive.org/iiif/images_09Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1750,https://archive.org/details/09Western_23
"New York, New York, General Theological Seminary, 08 Western",manuscript containing Breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1485,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q246018,Q1501676,DS330,08 Western,08 Western,https://iiif.archive.org/iiif/images_08Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1762,https://archive.org/details/08Western_23
"New York, New York, General Theological Seminary, 07 Western",manuscript containing Antiphonal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96,1390,1410,https://catalog.digital-scriptorium.org/entity/Q652,,,,Q397,Antiphonal,Antiphonary,https://catalog.digital-scriptorium.org/entity/Q654,,Q819287|Q116734411,Q1501676,DS331,07 Western,07 Western,https://iiif.archive.org/iiif/images_07Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1765,https://archive.org/details/07Western_23
"New York, New York, General Theological Seminary, 10 Western","manuscript containing Book of Hours, use of Rome",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q126,,Q23888760,,Q397,"Book of Hours, use of Rome",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q1501676,DS309,10 Western,10 Western,https://iiif.archive.org/iiif/images_10Western_23/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1699,https://archive.org/details/10Western_23
"New York, New York, General Theological Seminary, 04.C Western Documents",manuscript containing Clemens PP. XII.; Concession of nobility,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q100,1725,1750,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q1285,,,,Q397,Clemens PP. XII.|Concession of nobility,Pope Clement XII|Concessions,https://catalog.digital-scriptorium.org/entity/Q18429|https://catalog.digital-scriptorium.org/entity/Q39263,,,Q1501676,DS311,04.C Western Documents,04.C Western Documents,,https://catalog.digital-scriptorium.org/entity/Q1705,
