signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13K","manuscript containing Binding fragment, possibly a gloss",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,"Binding fragment, possibly a gloss",Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30413,SC MS 0431 GU 13K,SC MS 0431 GU 13K,https://preserve.lehigh.edu/node/450566/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114512,https://search.digital-scriptorium.org/catalog/DS30413,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-23,https://catalog.digital-scriptorium.org/entity/Q114511
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13M",manuscript containing Binding fragment,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,,,,Script: Gothic,Q397,Binding fragment,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30414,SC MS 0431 GU 13M,SC MS 0431 GU 13M,https://preserve.lehigh.edu/node/450572/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114515,https://search.digital-scriptorium.org/catalog/DS30414,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-25,https://catalog.digital-scriptorium.org/entity/Q114514
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13N",manuscript containing Binding fragment,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Binding fragment,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30415,SC MS 0431 GU 13N,SC MS 0431 GU 13N,https://preserve.lehigh.edu/node/450575/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114518,https://search.digital-scriptorium.org/catalog/DS30415,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-26,https://catalog.digital-scriptorium.org/entity/Q114517
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13O",manuscript containing Binding fragment with neumes,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Binding fragment with neumes,Binding fragment|Music,https://catalog.digital-scriptorium.org/entity/Q10843|https://catalog.digital-scriptorium.org/entity/Q20017,,,Q622137,DS30416,SC MS 0431 GU 13O,SC MS 0431 GU 13O,https://preserve.lehigh.edu/node/450578/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114521,https://search.digital-scriptorium.org/catalog/DS30416,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-27,https://catalog.digital-scriptorium.org/entity/Q114520
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13T",manuscript containing Binding fragment with neumes,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Binding fragment with neumes,Binding fragment|Music,https://catalog.digital-scriptorium.org/entity/Q10843|https://catalog.digital-scriptorium.org/entity/Q20017,,,Q622137,DS30420,SC MS 0431 GU 13T,SC MS 0431 GU 13T,https://preserve.lehigh.edu/node/450593/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114533,https://search.digital-scriptorium.org/catalog/DS30420,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-32,https://catalog.digital-scriptorium.org/entity/Q114532
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13P",manuscript containing Binding fragment with interlinear neumes,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Carolingian,Q397,Binding fragment with interlinear neumes,Binding fragment|Music,https://catalog.digital-scriptorium.org/entity/Q10843|https://catalog.digital-scriptorium.org/entity/Q20017,,,Q622137,DS30417,SC MS 0431 GU 13P,SC MS 0431 GU 13P,https://preserve.lehigh.edu/node/450581/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114524,https://search.digital-scriptorium.org/catalog/DS30417,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-28,https://catalog.digital-scriptorium.org/entity/Q114523
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13Q",manuscript containing Binding fragment pasted to paper,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1484,1484,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Gothic,Q397,Binding fragment pasted to paper,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30418,SC MS 0431 GU 13Q,SC MS 0431 GU 13Q,https://preserve.lehigh.edu/node/450584/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114527,https://search.digital-scriptorium.org/catalog/DS30418,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-29,https://catalog.digital-scriptorium.org/entity/Q114526
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13S",manuscript containing Binding fragment from a prayer book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Binding fragment from a prayer book,Prayer book|Binding fragment,https://catalog.digital-scriptorium.org/entity/Q1486|https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30419,SC MS 0431 GU 13S,SC MS 0431 GU 13S,https://preserve.lehigh.edu/node/450590/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114530,https://search.digital-scriptorium.org/catalog/DS30419,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-31,https://catalog.digital-scriptorium.org/entity/Q114529
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13U",manuscript containing Two binding fragments,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Two binding fragments,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30421,SC MS 0431 GU 13U,SC MS 0431 GU 13U,https://preserve.lehigh.edu/node/450596/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114536,https://search.digital-scriptorium.org/catalog/DS30421,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown/two,https://catalog.digital-scriptorium.org/entity/Q114535
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13V",manuscript containing Binding fragment,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Binding fragment,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30422,SC MS 0431 GU 13V,SC MS 0431 GU 13V,https://preserve.lehigh.edu/node/450599/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114539,https://search.digital-scriptorium.org/catalog/DS30422,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-33,https://catalog.digital-scriptorium.org/entity/Q114538
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13X",manuscript containing Binding fragment from 17th century,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,,,,,,,Script: Cursive,,Binding fragment from 17th century,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30423,SC MS 0431 GU 13X,SC MS 0431 GU 13X,https://preserve.lehigh.edu/node/450602/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114542,https://search.digital-scriptorium.org/catalog/DS30423,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-34,https://catalog.digital-scriptorium.org/entity/Q114541
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 13Y",manuscript containing Binding fragment from 17th century,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,,,,,,,,,Binding fragment from 17th century,Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30424,SC MS 0431 GU 13Y,SC MS 0431 GU 13Y,https://preserve.lehigh.edu/node/450605/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114545,https://search.digital-scriptorium.org/catalog/DS30424,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-35,https://catalog.digital-scriptorium.org/entity/Q114544
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 14A",manuscript containing Single leaf from a liturgical book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Single leaf from a liturgical book,Liturgical text|Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10839|https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30425,SC MS 0431 GU 14A,SC MS 0431 GU 14A,https://preserve.lehigh.edu/node/450608/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114548,https://search.digital-scriptorium.org/catalog/DS30425,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-36,https://catalog.digital-scriptorium.org/entity/Q114547
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 14B",manuscript containing Single leaf from a liturgical book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Single leaf from a liturgical book,Liturgical text|Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10839|https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30426,SC MS 0431 GU 14B,SC MS 0431 GU 14B,https://preserve.lehigh.edu/node/450611/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114551,https://search.digital-scriptorium.org/catalog/DS30426,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-37,https://catalog.digital-scriptorium.org/entity/Q114550
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 14C",manuscript containing Single leaf from a liturgical book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Single leaf from a liturgical book,Liturgical text|Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10839|https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30427,SC MS 0431 GU 14C,SC MS 0431 GU 14C,https://preserve.lehigh.edu/node/450614/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114554,https://search.digital-scriptorium.org/catalog/DS30427,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-38,https://catalog.digital-scriptorium.org/entity/Q114553
"Bethlehem, Pennsylvania, Lehigh University, SC MS 0431 GU 14D",manuscript containing Single leaf from a liturgical book,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,,,,Script: Gothic,Q397,Single leaf from a liturgical book,Liturgical text|Binding fragment,https://catalog.digital-scriptorium.org/entity/Q10839|https://catalog.digital-scriptorium.org/entity/Q10843,,,Q622137,DS30428,SC MS 0431 GU 14D,SC MS 0431 GU 14D,https://preserve.lehigh.edu/node/450617/book-manifest,https://catalog.digital-scriptorium.org/entity/Q114557,https://search.digital-scriptorium.org/catalog/DS30428,https://preserve.lehigh.edu/digital-special-collections/medieval-manuscripts/medieval-leaves-fragments-donated-georgetown-39,https://catalog.digital-scriptorium.org/entity/Q114556
