signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Berkeley, California, University of California, Berkeley, BANC MS UCB 23",manuscript containing Miscellanea ecclesiastica,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134,,,"Script: Gothic; at least 5 hands, writing with varying degress of formality.",Q397|Q652,Miscellanea ecclesiastica,Religious texts,https://catalog.digital-scriptorium.org/entity/Q5037,,Q98834332|Q76232060|Q1226897,Q168756,DS12302,991044802999706532,BANC MS UCB 23,https://digicoll.lib.berkeley.edu/nanna/proxy/iiif/manifest/228868/,https://catalog.digital-scriptorium.org/entity/Q52716,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991044802999706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 73",manuscript containing La queste del Saint Graal ; La mort de Roi Artur,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1275,1299,https://catalog.digital-scriptorium.org/entity/Q1114,,,Script: Written in a gothic script by one hand.,Q35222,La queste del Saint Graal ; La mort de Roi Artur,Roman de Lancelot,https://catalog.digital-scriptorium.org/entity/Q39153,,Q2147709|Q18528203,Q168756,DS12372,991047681679706532,BANC MS UCB 73,https://digicoll.lib.berkeley.edu/nanna/proxy/iiif/manifest/228917/,https://catalog.digital-scriptorium.org/entity/Q52926,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991047681679706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 7","manuscript containing L'Alcorano di Macometto, nel qual si contiene la dottrina; la vita, i costumi & le leggi sue /",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1547,1547,https://catalog.digital-scriptorium.org/entity/Q2823,,,Script: Italic.,Q397|Q652|Q13955,"L'Alcorano di Macometto, nel qual si contiene la dottrina; la vita, i costumi & le leggi sue /",Qurʼan,https://catalog.digital-scriptorium.org/entity/Q3697,,Q463046,Q168756,DS12468,991043626969706532,BANC MS UCB 7,https://digicoll.lib.berkeley.edu/nanna/proxy/iiif/manifest/228852/,https://catalog.digital-scriptorium.org/entity/Q53214,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991043626969706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 2",manuscript containing Miscellanea Sancti Augustini et Sancti Hieronymi,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Fol. 1r-92v written in a single humanistic book script; fol. 93r-100v written in humanistic cursive by a different hand.,Q652|Q397,Miscellanea Sancti Augustini et Sancti Hieronymi,Works of Augustine|Works of Jerome,https://catalog.digital-scriptorium.org/entity/Q7531|https://catalog.digital-scriptorium.org/entity/Q38391,,Q33389639|Q120691893,Q168756,DS12477,991044786799706532,BANC MS UCB 2,https://digicoll.lib.berkeley.edu/nanna/proxy/iiif/manifest/228847/,https://catalog.digital-scriptorium.org/entity/Q53241,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991044786799706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 10",manuscript containing Epistole sugli la morte ed miracoli di S. Gerolamo,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1467,1467,https://catalog.digital-scriptorium.org/entity/Q860,,,Script: Hybrida in one hand.,Q1860|Q397|Q652,Epistole sugli la morte ed miracoli di S. Gerolamo,Epistolae ad familiares,https://catalog.digital-scriptorium.org/entity/Q19958,,Q98834332,Q168756,DS12484,991044797399706532,BANC MS UCB 10,https://digicoll.lib.berkeley.edu/nanna/proxy/iiif/manifest/228855/,https://catalog.digital-scriptorium.org/entity/Q53262,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991044797399706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 192","manuscript containing Document, 1571 Feb., concerning lands of Marchione Manzoli in Bologna, Italy",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1571,1571,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,"Document, 1571 Feb., concerning lands of Marchione Manzoli in Bologna, Italy",Documents concerning land owndership,https://catalog.digital-scriptorium.org/entity/Q8045,,Q127510473,Q168756,DS12564,991078769499706532,BANC MS UCB 192,,https://catalog.digital-scriptorium.org/entity/Q53502,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991078769499706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 143 v.135",manuscript containing Cronica a Beato Ysidoro Iuniore Hispalensi episcopo edita,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1570,1570,https://catalog.digital-scriptorium.org/entity/Q129,,,Script: Title page and headings written in humanist bookhand and very late littera textualis; most of the text is written in italic.,Q397,Cronica a Beato Ysidoro Iuniore Hispalensi episcopo edita,Chronicle,https://catalog.digital-scriptorium.org/entity/Q1475,,Q5274856|Q5865936|Q6172688|Q1493986,Q168756,DS12574,991086008843406532,BANC MS UCB 143 v.135,,https://catalog.digital-scriptorium.org/entity/Q53532,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991086008843406532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 114",manuscript containing Lives of holy men,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1480,1480,https://catalog.digital-scriptorium.org/entity/Q3086,,,,Q13955|Q36155,Lives of holy men,Lives of holy men,https://catalog.digital-scriptorium.org/entity/Q48611,,Q463046|Q127510484,Q168756,DS12663,991035248589706532,BANC MS UCB 114,,https://catalog.digital-scriptorium.org/entity/Q53799,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991035248589706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 88",manuscript containing Tonale Missae,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94|https://catalog.digital-scriptorium.org/entity/Q93,1075,1150,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q134,,,"Script: Written in Caroline miniscule; fol. 1r-5v by one hand, fol. 6r-v by a second hand.",Q397|Q188,Tonale Missae,Tonary,https://catalog.digital-scriptorium.org/entity/Q48608,Q9592,,Q168756,DS12653,991035202839706532,BANC MS UCB 88,https://digicoll.lib.berkeley.edu/nanna/proxy/iiif/manifest/228984/,https://catalog.digital-scriptorium.org/entity/Q53769,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991035202839706532
"Berkeley, California, University of California, Berkeley, 4MS BP187.5.I4.Z6 1815",manuscript containing Treatise about the true appearance of praying places; India,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1815,1815,,,,,Q9168,Treatise about the true appearance of praying places; India,Treatise on Muslim sacred places,https://catalog.digital-scriptorium.org/entity/Q48642,Q127510499,,Q168756,DS12747,991048111249706532,4MS BP187.5.I4.Z6 1815,,https://catalog.digital-scriptorium.org/entity/Q54051,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991048111249706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 175","manuscript containing Quittance, 1466, of Hans von Erschenn",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1460,1460,,,,,Q188,"Quittance, 1466, of Hans von Erschenn",Quittance,https://catalog.digital-scriptorium.org/entity/Q48643,Q127510500,,Q168756,DS12748,991048133309706532,BANC MS UCB 175,https://digicoll.lib.berkeley.edu/nanna/proxy/iiif/manifest/229565/,https://catalog.digital-scriptorium.org/entity/Q54054,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991048133309706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 176","manuscript containing Land title, 1480 July 9, to the city of Molsheim",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1480,1480,,,,,Q188,"Land title, 1480 July 9, to the city of Molsheim",Documents concerning land owndership,https://catalog.digital-scriptorium.org/entity/Q8045,Q1739358,,Q168756,DS12749,991048133359706532,BANC MS UCB 176,https://digicoll.lib.berkeley.edu/nanna/proxy/iiif/manifest/229566/,https://catalog.digital-scriptorium.org/entity/Q54057,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991048133359706532
"Berkeley, California, University of California, Berkeley, BANC MS UCB 143 v.69-76",manuscript containing Sucesos notables,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q99,1600,1607,https://catalog.digital-scriptorium.org/entity/Q129,,,,Q1321,Sucesos notables,Historical texts,https://catalog.digital-scriptorium.org/entity/Q7021,Q127510501,,Q168756,DS12750,991048141209706532,BANC MS UCB 143 v.69-76,,https://catalog.digital-scriptorium.org/entity/Q54060,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991048141209706532
