signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Wellesley, Massachusetts, Wellesley College, MS Asian 1",manuscript containing Poetical composition,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,,,,,Q8097,Poetical composition,Poetry,https://catalog.digital-scriptorium.org/entity/Q1330,,,Q49205,DS30544,in00000641645,MS Asian 1,,https://catalog.digital-scriptorium.org/entity/Q114928,https://search.digital-scriptorium.org/catalog/DS30544,https://libcat.wellesley.edu/Record/in00000641645,https://catalog.digital-scriptorium.org/entity/Q114927
"Wellesley, Massachusetts, Wellesley College, MS Asian 2",manuscript containing South Asian Buddhist manuscript,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,https://catalog.digital-scriptorium.org/entity/Q26915,,,,Q22282914,South Asian Buddhist manuscript,Buddhist text,https://catalog.digital-scriptorium.org/entity/Q68680,,,Q49205,DS30545,in00000641646,MS Asian 2,,https://catalog.digital-scriptorium.org/entity/Q114931,https://search.digital-scriptorium.org/catalog/DS30545,https://libcat.wellesley.edu/Record/in00000641646,https://catalog.digital-scriptorium.org/entity/Q114930
"Wellesley, Massachusetts, Wellesley College, MS Asian 3",manuscript containing #291 Bhagvat-gita ; #2 Sangratiga,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,,,,,Q11059,#291 Bhagvat-gita ; #2 Sangratiga,,,,,Q49205,DS30546,in00000641647,MS Asian 3,,https://catalog.digital-scriptorium.org/entity/Q114934,https://search.digital-scriptorium.org/catalog/DS30546,https://libcat.wellesley.edu/Record/in00000641647,https://catalog.digital-scriptorium.org/entity/Q114933
"Wellesley, Massachusetts, Wellesley College, MS Asian 4",manuscript containing Vesantay-sat-tama-vagga-muvan,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,https://catalog.digital-scriptorium.org/entity/Q38257,,,,Q22282914,Vesantay-sat-tama-vagga-muvan,,,,,Q49205,DS30547,in00000641648,MS Asian 4,,https://catalog.digital-scriptorium.org/entity/Q114937,https://search.digital-scriptorium.org/catalog/DS30547,https://libcat.wellesley.edu/Record/in00000641648,https://catalog.digital-scriptorium.org/entity/Q114936
"Wellesley, Massachusetts, Wellesley College, MS Asian 7",manuscript containing Calligraphic sampler,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,https://catalog.digital-scriptorium.org/entity/Q127,,,,Q13955|Q9168,Calligraphic sampler,Calligraphy,https://catalog.digital-scriptorium.org/entity/Q39902,,,Q49205,DS30548,in00000641651,MS Asian 7,,https://catalog.digital-scriptorium.org/entity/Q114940,https://search.digital-scriptorium.org/catalog/DS30548,https://libcat.wellesley.edu/Record/in00000641651,https://catalog.digital-scriptorium.org/entity/Q114939
"Wellesley, Massachusetts, Wellesley College, MS Asian 8",manuscript containing Bhagavad Gita,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q100,1780,1800,https://catalog.digital-scriptorium.org/entity/Q138,,,,Q11059,Bhagavad Gita,Bhagavad Gita,https://catalog.digital-scriptorium.org/entity/Q27759,,,Q49205,DS30549,in00000699309,MS Asian 8,,https://catalog.digital-scriptorium.org/entity/Q114943,https://search.digital-scriptorium.org/catalog/DS30549,https://libcat.wellesley.edu/Record/in00000699309,https://catalog.digital-scriptorium.org/entity/Q114942
"Wellesley, Massachusetts, Wellesley College, MS Asian 9",manuscript containing Gītagovinda,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,https://catalog.digital-scriptorium.org/entity/Q138,,,,Q11059,Gītagovinda,Gītagovinda,https://catalog.digital-scriptorium.org/entity/Q27554,Q335015,,Q49205,DS30550,in00000699512,MS Asian 9,,https://catalog.digital-scriptorium.org/entity/Q114946,https://search.digital-scriptorium.org/catalog/DS30550,https://libcat.wellesley.edu/Record/in00000699512,https://catalog.digital-scriptorium.org/entity/Q114945
"Wellesley, Massachusetts, Wellesley College, MS Asian 10",manuscript containing Batak pustaha manuscript,Q87167,,https://catalog.digital-scriptorium.org/entity/Q102,1900,1900,https://catalog.digital-scriptorium.org/entity/Q38217|https://catalog.digital-scriptorium.org/entity/Q42478,,,,Q33017,Batak pustaha manuscript,Pustaha,https://catalog.digital-scriptorium.org/entity/Q67348,,,Q49205,DS30551,in00000699644,MS Asian 10,,https://catalog.digital-scriptorium.org/entity/Q114949,https://search.digital-scriptorium.org/catalog/DS30551,https://libcat.wellesley.edu/Record/in00000699644,https://catalog.digital-scriptorium.org/entity/Q114948
"Wellesley, Massachusetts, Wellesley College, MS Asian 11",manuscript containing Kammavācā,Q87167,,https://catalog.digital-scriptorium.org/entity/Q101,1800,1899,https://catalog.digital-scriptorium.org/entity/Q38257,,,"Script: Written in black lacquered ""tamarind seed script.""",Q36727,Kammavācā,Kammavācā,https://catalog.digital-scriptorium.org/entity/Q68689,,,Q49205,DS30552,in00000699677,MS Asian 11,,https://catalog.digital-scriptorium.org/entity/Q114952,https://search.digital-scriptorium.org/catalog/DS30552,https://libcat.wellesley.edu/Record/in00000699677,https://catalog.digital-scriptorium.org/entity/Q114951
"Wellesley, Massachusetts, Wellesley College, MS Ethiopian 1",manuscript containing Weddāsē Māryām,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,https://catalog.digital-scriptorium.org/entity/Q3655,,,,Q28244|Q163629,Weddāsē Māryām,Praise of Mary,https://catalog.digital-scriptorium.org/entity/Q100775,Q179829,,Q49205,DS30553,in00000671961,MS Ethiopian 1,,https://catalog.digital-scriptorium.org/entity/Q114955,https://search.digital-scriptorium.org/catalog/DS30553,https://libcat.wellesley.edu/Record/in00000671961,https://catalog.digital-scriptorium.org/entity/Q114954
"Wellesley, Massachusetts, Wellesley College, MS Ethiopian 2",manuscript containing Psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q101,1800,1800,https://catalog.digital-scriptorium.org/entity/Q3655,,,,Q28244|Q163629,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,,Q49205,DS30554,in00000671962,MS Ethiopian 2,,https://catalog.digital-scriptorium.org/entity/Q114958,https://search.digital-scriptorium.org/catalog/DS30554,https://libcat.wellesley.edu/Record/in00000671962,https://catalog.digital-scriptorium.org/entity/Q114957
"Wellesley, Massachusetts, Wellesley College, MS Ethiopian 3",manuscript containing Ethiopian manuscript Bible in Ge'ez,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q101,1850,1850,https://catalog.digital-scriptorium.org/entity/Q3655,,,Script: Written in black and red ink.,Q35667,Ethiopian manuscript Bible in Ge'ez,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,,Q49205,DS30555,in00000699779,MS Ethiopian 3,,https://catalog.digital-scriptorium.org/entity/Q114961,https://search.digital-scriptorium.org/catalog/DS30555,https://libcat.wellesley.edu/Record/in00000699779,https://catalog.digital-scriptorium.org/entity/Q114960
"Wellesley, Massachusetts, Wellesley College, MS Hebrew 1",manuscript containing The Book of Esther,Q87167,,,,,,,,,Q9288,The Book of Esther,Book of Esther,https://catalog.digital-scriptorium.org/entity/Q39133,,,Q49205,DS30556,in00000641779,MS Hebrew 1,,https://catalog.digital-scriptorium.org/entity/Q114964,https://search.digital-scriptorium.org/catalog/DS30556,https://libcat.wellesley.edu/Record/in00000641779,https://catalog.digital-scriptorium.org/entity/Q114963
"Wellesley, Massachusetts, Wellesley College, MS *81WM-3f",manuscript containing Carta executoria a pedimento di Miguel de Busto de Mesto vecino de la cuidad de Alcaraz,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1586,1586,https://catalog.digital-scriptorium.org/entity/Q3081,,,,Q1321,Carta executoria a pedimento di Miguel de Busto de Mesto vecino de la cuidad de Alcaraz,Carta ejecutoria,https://catalog.digital-scriptorium.org/entity/Q3718,,,Q49205,DS30557,in00000641399,MS *81WM-3f,,https://catalog.digital-scriptorium.org/entity/Q114967,https://search.digital-scriptorium.org/catalog/DS30557,https://libcat.wellesley.edu/Record/in00000641395,https://catalog.digital-scriptorium.org/entity/Q114966
"Wellesley, Massachusetts, Wellesley College, MS *81WM-2f",manuscript containing Carta executoria a pedimento de Antonio y Christoval de la Fuente vecinos de la villa de San Clemente,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1526,1526,https://catalog.digital-scriptorium.org/entity/Q3081,,,,Q1321,Carta executoria a pedimento de Antonio y Christoval de la Fuente vecinos de la villa de San Clemente,Carta ejecutoria,https://catalog.digital-scriptorium.org/entity/Q3718,,,Q49205,DS30558,in00000641395,MS *81WM-2f,,https://catalog.digital-scriptorium.org/entity/Q114970,https://search.digital-scriptorium.org/catalog/DS30558,https://libcat.wellesley.edu/Record/in00000641400,https://catalog.digital-scriptorium.org/entity/Q114969
