signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Rome, Italy, American Academy in Rome, sine numero",manuscript containing Breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1440,1460,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q1100,Q117448115,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,,Q463271,DS261,sine numero,sine numero,https://iiif.archive.org/iiif/images_sinenumero_29/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1113,https://archive.org/details/sinenumero_29
"Rome, Italy, American Academy in Rome, R.B.R.146.3.Flo","manuscript containing Book of Hours, use of Rome",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q1100,,,,Q397,"Book of Hours, use of Rome",Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q3845422|Q17309136,Q463271,DS260,R.B.R.146.3.Flo,R.B.R.146.3.Flo,https://iiif.archive.org/iiif/images_R_B_R_146_3_Flo_29/manifest.json,https://catalog.digital-scriptorium.org/entity/Q1110,https://archive.org/details/R_B_R_146_3_Flo_29
