signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 018",manuscript containing Breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1140,1160,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q2147709|Q966843|Q72938313,Q579968,DS10091,Fragmenta Manuscripta 018,Fragmenta Manuscripta 018,,https://catalog.digital-scriptorium.org/entity/Q44375,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 020",manuscript containing Psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q2147709|Q966843|Q72938313,Q579968,DS10093,Fragmenta Manuscripta 020,Fragmenta Manuscripta 020,,https://catalog.digital-scriptorium.org/entity/Q44381,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 021",manuscript containing Lectionary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Lectionary,Lectionary,https://catalog.digital-scriptorium.org/entity/Q663,,Q2147709|Q966843|Q72938313,Q579968,DS10094,Fragmenta Manuscripta 021,Fragmenta Manuscripta 021,,https://catalog.digital-scriptorium.org/entity/Q44384,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 022",manuscript containing Civil law with gloss,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Civil law with gloss,Civil law,https://catalog.digital-scriptorium.org/entity/Q39924,,Q2147709|Q966843|Q72938313,Q579968,DS10095,Fragmenta Manuscripta 022,Fragmenta Manuscripta 022,,https://catalog.digital-scriptorium.org/entity/Q44387,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 027",manuscript containing Lectionary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Lectionary,Lectionary,https://catalog.digital-scriptorium.org/entity/Q663,,Q2147709|Q966843|Q72938313,Q579968,DS10100,Fragmenta Manuscripta 027,Fragmenta Manuscripta 027,,https://catalog.digital-scriptorium.org/entity/Q44402,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 028","manuscript containing Psalter, glossed",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1140,1160,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,"Psalter, glossed",Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q2147709|Q966843|Q72938313,Q579968,DS10101,Fragmenta Manuscripta 028,Fragmenta Manuscripta 028,,https://catalog.digital-scriptorium.org/entity/Q44405,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 029",manuscript containing Psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1240,1260,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q2147709|Q966843|Q72938313,Q579968,DS10102,Fragmenta Manuscripta 029,Fragmenta Manuscripta 029,,https://catalog.digital-scriptorium.org/entity/Q44408,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 030",manuscript containing Medical text,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Medical text,Medical text,https://catalog.digital-scriptorium.org/entity/Q20372,,Q2147709|Q966843|Q72938313,Q579968,DS10103,Fragmenta Manuscripta 030,Fragmenta Manuscripta 030,,https://catalog.digital-scriptorium.org/entity/Q44411,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 031","manuscript containing Bible, glossed",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95|https://catalog.digital-scriptorium.org/entity/Q94,1190,1210,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,"Bible, glossed",Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q2147709|Q966843|Q72938313,Q579968,DS10104,Fragmenta Manuscripta 031,Fragmenta Manuscripta 031,,https://catalog.digital-scriptorium.org/entity/Q44414,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 032","manuscript containing Bible, glossed",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1150,1199,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,"Bible, glossed",Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q2147709|Q966843|Q72938313,Q579968,DS10105,Fragmenta Manuscripta 032,Fragmenta Manuscripta 032,,https://catalog.digital-scriptorium.org/entity/Q44417,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 034",manuscript containing Pontifical,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397|Q9129,Pontifical,Pontifical,https://catalog.digital-scriptorium.org/entity/Q1375,,Q2147709|Q966843|Q72938313,Q579968,DS10107,Fragmenta Manuscripta 034,Fragmenta Manuscripta 034,,https://catalog.digital-scriptorium.org/entity/Q44423,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 035","manuscript containing Bible, glossed",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1185,1199,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,"Bible, glossed",Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q2147709|Q966843|Q72938313,Q579968,DS10108,Fragmenta Manuscripta 035,Fragmenta Manuscripta 035,,https://catalog.digital-scriptorium.org/entity/Q44426,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 036",manuscript containing Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95|https://catalog.digital-scriptorium.org/entity/Q94,1190,1210,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q2147709|Q966843|Q72938313,Q579968,DS10109,Fragmenta Manuscripta 036,Fragmenta Manuscripta 036,,https://catalog.digital-scriptorium.org/entity/Q44429,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 037","manuscript containing Bible, glossed",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1185,1199,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,"Bible, glossed",Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q2147709|Q966843|Q72938313,Q579968,DS10110,Fragmenta Manuscripta 037,Fragmenta Manuscripta 037,,https://catalog.digital-scriptorium.org/entity/Q44432,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 038",manuscript containing Pontifical,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q94,1100,1199,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Pontifical,Pontifical,https://catalog.digital-scriptorium.org/entity/Q1375,,Q2147709|Q966843|Q72938313,Q579968,DS10111,Fragmenta Manuscripta 038,Fragmenta Manuscripta 038,,https://catalog.digital-scriptorium.org/entity/Q44435,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 039",manuscript containing Breviary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q92,900,999,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Breviary,Breviary,https://catalog.digital-scriptorium.org/entity/Q657,,Q2147709|Q966843|Q72938313,Q579968,DS10112,Fragmenta Manuscripta 039,Fragmenta Manuscripta 039,,https://catalog.digital-scriptorium.org/entity/Q44438,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 040",manuscript containing Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1240,1260,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q2147709|Q966843|Q72938313,Q579968,DS10113,Fragmenta Manuscripta 040,Fragmenta Manuscripta 040,,https://catalog.digital-scriptorium.org/entity/Q44441,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 041",manuscript containing Civil law with gloss,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Civil law with gloss,Civil law,https://catalog.digital-scriptorium.org/entity/Q39924,,Q2147709|Q966843|Q72938313,Q579968,DS10114,Fragmenta Manuscripta 041,Fragmenta Manuscripta 041,,https://catalog.digital-scriptorium.org/entity/Q44444,
"Columbia, Missouri, University of Missouri, RARE RES BV4647.C5A4 1460","manuscript containing De virginibus ad Marcellinam sororem suam De viduis; Sermon 117, ""De Gedeon""; Sermon ""De quadragesima""",Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q97,1450,1475,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,"De virginibus ad Marcellinam sororem suam De viduis|Sermon 117, ""De Gedeon""|Sermon ""De quadragesima""",De virginibus|Sermons,https://catalog.digital-scriptorium.org/entity/Q39332|https://catalog.digital-scriptorium.org/entity/Q1400,Q304832|Q43689,,Q579968,DS10309,RARE RES BV4647.C5A4 1460,RARE RES BV4647.C5A4 1460,,https://catalog.digital-scriptorium.org/entity/Q45029,
"Columbia, Missouri, University of Missouri, RARE RES BX2080.A1 1500",manuscript containing Book of hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1525,https://catalog.digital-scriptorium.org/entity/Q122,Q722911,,,Q397,Book of hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q579968,DS10310,RARE RES BX2080.A1 1500,RARE RES BX2080.A1 1500,,https://catalog.digital-scriptorium.org/entity/Q45032,
"Columbia, Missouri, University of Missouri, RARE RES BX2015.A2 1501",manuscript containing Antiphonal?; Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q31|https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q100,1500|1700,1515|1799,https://catalog.digital-scriptorium.org/entity/Q38181,,,,Q397,Antiphonal?|Missal,Antiphonary|Missal,https://catalog.digital-scriptorium.org/entity/Q654|https://catalog.digital-scriptorium.org/entity/Q662,,,Q579968,DS10311,RARE RES BX2015.A2 1501,RARE RES BX2015.A2 1501,,https://catalog.digital-scriptorium.org/entity/Q45035,
"Columbia, Missouri, University of Missouri, RARE RES DC95.A2N6 1383",manuscript containing Notarial register,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q96,1375,1399,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Notarial register,Notarial document,https://catalog.digital-scriptorium.org/entity/Q5065,,,Q579968,DS10312,RARE RES DC95.A2N6 1383,RARE RES DC95.A2N6 1383,,https://catalog.digital-scriptorium.org/entity/Q45038,
"Columbia, Missouri, University of Missouri, RARE RES D221.C3L4 1517",manuscript containing Papal bull,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1525,https://catalog.digital-scriptorium.org/entity/Q134,Q2341081,,,Q397,Papal bull,Papal bull,https://catalog.digital-scriptorium.org/entity/Q1362,,,Q579968,DS10313,RARE RES D221.C3L4 1517,RARE RES D221.C3L4 1517,,https://catalog.digital-scriptorium.org/entity/Q45041,
"Columbia, Missouri, University of Missouri, RARE RES PA6519.M2 1550",manuscript containing Metamorphoses,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1550,1599,https://catalog.digital-scriptorium.org/entity/Q134,,Q3762105,,Q397,Metamorphoses,Metamorphoses,https://catalog.digital-scriptorium.org/entity/Q17583,,,Q579968,DS10314,RARE RES PA6519.M2 1550,RARE RES PA6519.M2 1550,,https://catalog.digital-scriptorium.org/entity/Q45044,
"Columbia, Missouri, University of Missouri, RARE RES KK276.K56 1560",manuscript containing Auszug aus allerley Rechtsbuchern,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1550,1599,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Auszug aus allerley Rechtsbuchern,Legal document,https://catalog.digital-scriptorium.org/entity/Q3666,Q124515266,,Q579968,DS10315,RARE RES KK276.K56 1560,RARE RES KK276.K56 1560,,https://catalog.digital-scriptorium.org/entity/Q45047,
"Columbia, Missouri, University of Missouri, RARE RES JC393.B3P4",manuscript containing De la manera che se havia de governar en la privanza,Q87167,https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q98,1550,1599,https://catalog.digital-scriptorium.org/entity/Q129,,,,Q1321,De la manera che se havia de governar en la privanza,De la manera che se havia de governar en la privanza,https://catalog.digital-scriptorium.org/entity/Q39301,Q772704,,Q579968,DS10316,RARE RES JC393.B3P4,RARE RES JC393.B3P4,,https://catalog.digital-scriptorium.org/entity/Q45050,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 090",manuscript containing Coronation service,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95|https://catalog.digital-scriptorium.org/entity/Q96,1290,1310,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Coronation service,Coronation service,https://catalog.digital-scriptorium.org/entity/Q39271,,Q72938313|Q2147709|Q966843,Q579968,DS10163,Fragmenta Manuscripta 090,Fragmenta Manuscripta 090,,https://catalog.digital-scriptorium.org/entity/Q44591,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 091",manuscript containing Psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1350,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q2147709|Q966843|Q72938313,Q579968,DS10164,Fragmenta Manuscripta 091,Fragmenta Manuscripta 091,,https://catalog.digital-scriptorium.org/entity/Q44594,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 092",manuscript containing Missal with musical notation,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1250,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Missal with musical notation,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q2147709|Q966843|Q72938313,Q579968,DS10165,Fragmenta Manuscripta 092,Fragmenta Manuscripta 092,,https://catalog.digital-scriptorium.org/entity/Q44597,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 093",manuscript containing Psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1290,1310,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q2147709|Q966843|Q72938313,Q579968,DS10166,Fragmenta Manuscripta 093,Fragmenta Manuscripta 093,,https://catalog.digital-scriptorium.org/entity/Q44600,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 094",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1499,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q2147709|Q966843|Q72938313,Q579968,DS10167,Fragmenta Manuscripta 094,Fragmenta Manuscripta 094,,https://catalog.digital-scriptorium.org/entity/Q44603,
"Columbia, Missouri, University of Missouri, Fragmenta Manuscripta 095",manuscript containing Canon law with commentary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q95,1290,1310,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Canon law with commentary,Canon law text,https://catalog.digital-scriptorium.org/entity/Q1415,,Q2147709|Q966843|Q72938313,Q579968,DS10168,Fragmenta Manuscripta 095,Fragmenta Manuscripta 095,,https://catalog.digital-scriptorium.org/entity/Q44606,
