row_index,workflow_history,place_as_recorded,authorized_label,structured_value
56,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352600Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618814Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359178Z","France, Normandy",France;Normandy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7002886
57,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352607Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585508Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618824Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359190Z","France, Northern",France,http://vocab.getty.edu/tgn/1000070
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352615Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585515Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618833Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359199Z","France, Picardy",France;Picardy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7002890
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352627Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585531Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618847Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359206Z","France, probably between 1425 and 1450",France,http://vocab.getty.edu/tgn/1000070
60,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352635Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585539Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618857Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359233Z",France?,France,http://vocab.getty.edu/tgn/1000070
61,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352642Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585547Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618866Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359242Z",France? Netherlands?,France;Netherlands,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7016845
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352668Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585583Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618881Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359249Z","France?, Champagne?",France;Champagne,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7658604
63,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352676Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585631Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618890Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359264Z",Germany,Germany,http://vocab.getty.edu/tgn/7000084
64,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352684Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585687Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618899Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359271Z",Germany (?),Germany,http://vocab.getty.edu/tgn/7000084
65,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352697Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585697Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618913Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359279Z",Germany (Nuremberg?),Germany;Nuremberg,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7004334
66,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352706Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585705Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618923Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359291Z","Germany, Bavaria",Germany;Bavaria,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7003669
67,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352728Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585720Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618932Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359299Z","Germany, Bavaria or west Austria?",Germany;Bavaria;Austria,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7003669;http://vocab.getty.edu/tgn/1000062
68,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352744Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585728Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618954Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359306Z","Germany, Lorraine",Germany;Lorraine,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7024272
69,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352752Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585736Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618964Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359318Z","Germany, Rhineland",Germany;Rhineland,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7003683
70,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352759Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585749Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618973Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359326Z","Germany, Rhineland, upper",Germany;Rhineland,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7003683
71,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352771Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585757Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.618988Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359334Z","Germany, Thuringia",Germany;Thuringia,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7024274
72,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352779Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585764Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619013Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359353Z","Germany, Upper Swabia",Germany;Oberschwaben,http://vocab.getty.edu/tgn/7000084;http://vocab.getty.edu/tgn/7118137
73,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352786Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585776Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619030Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359362Z",Germany?,Germany,http://vocab.getty.edu/tgn/7000084
74,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352803Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585785Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619040Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359369Z","Ghent?, Belgium",Ghent;Belgium,http://vocab.getty.edu/tgn/7007887;http://vocab.getty.edu/tgn/1000063
75,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352810Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585792Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619049Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359383Z",Granada,Granada,http://vocab.getty.edu/tgn/7007703
76,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352818Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585812Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619063Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359391Z",India,India,http://vocab.getty.edu/tgn/7000198
77,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352830Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585820Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619073Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359400Z",India?,India,http://vocab.getty.edu/tgn/7000198
78,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352838Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585827Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619082Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359412Z",Iran,Iran,http://vocab.getty.edu/tgn/7000231
79,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352845Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585839Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619101Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359420Z",Iran?,Iran,http://vocab.getty.edu/tgn/7000231
80,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352861Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585848Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619111Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359428Z",Italy,Italy,http://vocab.getty.edu/tgn/1000080
81,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352868Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585856Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619120Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359439Z",Italy (?),Italy,http://vocab.getty.edu/tgn/1000080
82,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352879Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585871Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619134Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359447Z",Italy (Fabriano),Italy;Fabriano,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7004004
83,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352888Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585879Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619144Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359455Z",Italy (Florence),Italy;Florence,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7000457
84,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352895Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585887Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619153Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359475Z",Italy (Venice),Italy;Venice,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7018159
85,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352913Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585899Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619203Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359484Z",Italy (or Spain?) (Feltro),Italy;Spain,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/1000095
86,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352922Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585907Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619214Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359491Z","Italy, Campania",Italy;Campania,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003005
87,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352930Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585915Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619224Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359506Z","Italy, Campania (?)",Italy;Campania,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003005
88,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352942Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585938Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619242Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359514Z","Italy, Campania?",Italy;Campania,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003005
89,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352950Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585946Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619252Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359521Z","Italy, Emilia-romagna",Italy;Emilia-Romagna,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7008516
90,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352958Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585954Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619260Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359535Z","Italy, Ferrara",Italy;Ferrara,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7004264
91,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352986Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585966Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619282Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359542Z","Italy, Latium",Italy;Latium,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7594274
92,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.352995Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585974Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619292Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359549Z","Italy, Latium (?)",Italy;Latium,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7594274
93,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353002Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585983Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619301Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359561Z","Italy, Lazio",Italy;Lazio,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003080
94,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353014Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.585997Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619316Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359568Z","Italy, Lazio?",Italy;Lazio,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003080
95,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353022Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586006Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619325Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359576Z","Italy, Liguria",Italy;Liguria,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003236
96,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353029Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586013Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619334Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359596Z","Italy, Lombardy",Italy;Lombardy,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003237
97,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353055Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586025Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619349Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359604Z","Italy, Lombardy or Savoy",Italy;Lombardy;Savoy,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003237;http://vocab.getty.edu/tgn/7024413
98,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353064Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586033Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619358Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359611Z","Italy, Lombardy?",Italy;Lombardy,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003237
99,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353071Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586041Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619368Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359625Z","Italy, Piedmont",Italy;Piedmont,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003120
100,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353085Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586060Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619382Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359632Z","Italy, Sicily",Italy;Sicily,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003122
101,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353092Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586067Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619391Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359639Z","Italy, Tuscany",Italy;Tuscany,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7009760
102,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353100Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586075Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619400Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359652Z","Italy, Tuscany (?)",Italy;Tuscany,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7009760
103,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353111Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586088Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619423Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359659Z","Italy, Tuscany?",Italy;Tuscany,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7009760
104,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353119Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586096Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619432Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359667Z","Italy, Umbria",Italy;Umbria,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003125
105,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353126Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586104Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619441Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359678Z","Italy, Umbria ?",Italy;Umbria,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003125
106,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353138Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586119Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619457Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359686Z","Italy, Umbria?",Italy;Umbria,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003125
107,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353146Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586127Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619466Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359693Z","Italy, Veneto",Italy;Veneto,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7002997
108,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353154Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586135Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619475Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359715Z","Italy, Veneto ?",Italy;Veneto,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7002997
109,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353171Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586148Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619490Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359723Z",Italy?,Italy,http://vocab.getty.edu/tgn/1000080
110,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353179Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586155Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619500Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359730Z","Italy?, Emilia Romagna",Italy;Emilia-Romagna,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7008516
111,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353187Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586164Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619509Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359745Z","London?, England",London;England,http://vocab.getty.edu/tgn/7011781;http://vocab.getty.edu/tgn/7002445
112,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353200Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586191Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619523Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359752Z",Low Countries,Low Countries,http://vocab.getty.edu/tgn/7029439
113,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353207Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586199Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619532Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359760Z","Low Countries, Lorraine",Low Countries;Lorraine,http://vocab.getty.edu/tgn/7029439;http://vocab.getty.edu/tgn/7024272
114,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353215Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586207Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619550Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359774Z",Low countries,Low Countries,http://vocab.getty.edu/tgn/7029439
115,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T01:05:40.353227Z | PLACE RECON, STEP 3: START RECON 2022-10-07T01:05:58.586222Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-10-07T01:06:16.619562Z | PLACE RECON, STEP 6: FINALIZED 2022-10-07T01:09:52.359784Z",Malta,Malta,http://vocab.getty.edu/tgn/7005729
