row_index,workflow_history,subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
1,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.609748100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.964375500Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",1000-1699.,a,fast,,,
2,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.609748100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.965376700Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",1268-1492.,a,fast,,,
3,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.609748100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.965376700Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",12th century.,a,fast,,Twelfth century,http://id.worldcat.org/fast/1159791
4,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.609748100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.965376700Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",1309-1378.,a,fast,,,
5,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.609748100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.965376700Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",1399-1485.,a,fast,,1399-1485,http://id.worldcat.org/fast/1355517
6,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.609748100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.965376700Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",13th century.,a,fast,,Thirteenth century,http://id.worldcat.org/fast/1150138
7,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.609748100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.965376700Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",13th-15th centuries.,a,fast,,Thirteenth century;Fourteenth century;Fifteenth century,http://id.worldcat.org/fast/1150138;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/923962
8,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.610749800Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.965376700Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",1442-1707.,a,fast,,1442-1707,http://id.worldcat.org/fast/1355537
9,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-08-04T19:45:52.083836800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-08-04T19:51:42.649056100Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:06:15.977993700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-08-05T15:07:20.107672900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:07:31.555402900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-08-05T15:20:18.457804Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T15:20:37.284960100Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-08-05T16:13:33.874350300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:16:26.619513200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-08-05T16:17:07.127398900Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-05T16:50:29.902021500Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-08-06T14:37:57.198398Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:41:30.096131200Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-08-06T14:47:32.610749800Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:49:55.997767200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-08-06T14:50:35.458224300Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T14:51:26.499006500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-08-06T14:59:07.462495200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T14:59:26.949302800Z | SUBJECT RECON, STEP 31: START SUBJECT RECON 8 2023-08-06T15:02:38.388914400Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:03:21.935392700Z | SUBJECT RECON, STEP 34: START SUBJECT RECON 9a 2023-08-06T15:05:42.020603600Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:06:42.124583600Z | SUBJECT RECON, STEP 37: START SUBJECT RECON 9b 2023-08-06T15:07:21.215997100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:07:52.724648700Z | SUBJECT RECON, STEP 40: START SUBJECT RECON 10a 2023-08-06T15:09:26.965376700Z | KNOWN NAMED SUBJECT RECON APPLIED 2023-08-06T15:12:09.138362Z | SUBJECT RECON, STEP 43: START SUBJECT RECON 10b 2023-08-06T15:12:41.424104100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-08-06T15:13:09.805113Z | SUBJECT RECON, STEP 46: FINALIZED 2023-08-06T15:13:36.590138600Z",1447-1565.,a,fast,,,
