row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
1,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.563Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.465Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.050Z","Abū Ḥanīfah,---767 or 768",,"Abū Ḥanīfah, -767 or 768",http://id.worldcat.org/fast/1803236
2,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.465Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.050Z",Aristotle,,Aristotle,http://id.worldcat.org/fast/29885
3,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.465Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.050Z",Aristotle--Criticism and interpretation--Early works to 1800,,Aristotle|Criticism and interpretation|Early works,http://id.worldcat.org/fast/29885|http://id.worldcat.org/fast/1198648|http://id.worldcat.org/fast/1411636
4,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.465Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Aristotle.--Categoriae,,Aristotle|Categoriae (Aristotle),http://id.worldcat.org/fast/29885|http://id.worldcat.org/fast/1357313
5,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.465Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Aristotle.--De interpretatione,,Aristotle|De interpretatione (Aristotle),http://id.worldcat.org/fast/29885|http://id.worldcat.org/fast/1359296
6,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.465Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Aristotle.--Physics,,Aristotle|Physics (Aristotle),http://id.worldcat.org/fast/29885|http://id.worldcat.org/fast/1356964
7,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.465Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Aristotle.--Physics--Early works to 1800,,Aristotle|Physics (Aristotle)|Early works,http://id.worldcat.org/fast/29885|http://id.worldcat.org/fast/1356964|http://id.worldcat.org/fast/1411636
8,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.465Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Aristotle.--Posterior analytics,,Aristotle|Posterior analytics (Aristotle),http://id.worldcat.org/fast/29885|http://id.worldcat.org/fast/1356595
9,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.143Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Aristotle.--Posterior analytics--Early works to 1800,,Aristotle|Posterior analytics (Aristotle)|Early works,http://id.worldcat.org/fast/29885|http://id.worldcat.org/fast/1356595|http://id.worldcat.org/fast/1411636
10,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Ascham, Roger,--1515-1568",,"Ascham, Roger, 1515-1568",http://id.worldcat.org/fast/469
11,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Averroës,--1126-1198.--Talkhīs kitāb al-ʻIbārah",,"Averroës, 1126-1198",http://id.worldcat.org/fast/69334
12,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Averroës,--1126-1198.--Talkhīṣ kitāb al-maqūlāt",,"Averroës, 1126-1198",http://id.worldcat.org/fast/69334
13,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Averroës,--1126-1198.--Talkhīṣ madkhal Furfūriyūs",,"Averroës, 1126-1198",http://id.worldcat.org/fast/69334
14,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Bahrām--V,--King of Iran,---438",,"Bahrām V, King of Iran, -438",http://id.worldcat.org/fast/1806223
15,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Bādarāyaṇa.--Brahmasūtra,,Bādarāyaṇa|Brahmasūtra (Bādarāyaṇa),http://id.worldcat.org/fast/64248|http://id.worldcat.org/fast/1357925
16,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Beeleye, John de",,,
17,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.465Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Beeleye, Margery de",,,
18,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Bokenham, William",,,
19,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z","Bukhārī, Muḥammad ibn Ismāʻīl,--810-870.--Jāmiʻ al-ṣaḥīḥ",,"Bukhārī, Muḥammad ibn Ismāʻīl, 810-870|Jāmiʻ al-ṣaḥīḥ (Bukhārī, Muḥammad ibn Ismāʻīl)",http://id.worldcat.org/fast/72911|http://id.worldcat.org/fast/1362378
20,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Catholic Church,,Catholic Church,http://id.worldcat.org/fast/531720
21,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.466Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.051Z",Catholic Church--Liturgy--Calendar--Early works to 1800,,Catholic Church|Liturgics|Calendar|Early works,http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/1000579|http://id.worldcat.org/fast/844160|http://id.worldcat.org/fast/1411636
22,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.467Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z",Catholic Church--Prayers and devotions,,Catholic Church|Prayers and devotions,http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/1423909
23,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.467Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.626Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z",Catholic Church--Prayers and devotions--Italian,,Catholic Church|Prayers and devotions|Italian language,http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/1423909|http://id.worldcat.org/fast/980480
24,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.467Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z",Catholic Church--Prayers and devotions--Latin,,Catholic Church|Prayers and devotions|Latin language,http://id.worldcat.org/fast/531720|http://id.worldcat.org/fast/1423909|http://id.worldcat.org/fast/993125
25,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.467Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Cicero, Marcus Tullius",,"Cicero, Marcus Tullius",http://id.worldcat.org/fast/32861
26,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Cicero, Marcus Tullius--Spurious and doubtful works",,"Cicero, Marcus Tullius|Spurious and doubtful works",http://id.worldcat.org/fast/32861|http://id.worldcat.org/fast/1423886
27,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Cicero, Marcus Tullius.--Speeches--Early works to 1800",,"Cicero, Marcus Tullius|Speeches (Cicero, Marcus Tullius)|Early works",http://id.worldcat.org/fast/32861|http://id.worldcat.org/fast/1357310|http://id.worldcat.org/fast/1411636
28,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Costyn, John.--(Dyer)",,,
29,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Cuenca, Alonso Gaytan de",,,
30,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Cuenca, Francisco Gaytan de",,,
31,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Cuenca, Juan Gaytan de",,,
32,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z",Dhūrtasvāmī.--Āpastambaśrautasūtra dhūtasvāmibhāṣya,,,
33,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z",Dominicans--In art,,Dominicans|Art,http://id.worldcat.org/fast/533548|http://id.worldcat.org/fast/815177
34,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Dulaert, Johannes",,,
35,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Ede, William,--witness",,,
36,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Elys, John",,,
37,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T02:43:27.564Z | NAMED SUBJECT RECON, STEP 3: START NAMED SUBJECT RECON 1 2022-06-06T02:51:09.144Z | KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:51:58.466Z | NAMED SUBJECT RECON, STEP 6: START NAMED SUBJECT RECON 2 2022-06-06T02:57:23.468Z | NAMED SUBJECT RECON, STEP 4: KNOWN NAMED SUBJECT RECON APPLIED 2022-06-06T02:57:42.627Z | NAMED SUBJECT RECON, STEP 9: FINALIZED 2022-06-06T03:04:12.052Z","Fanārī, Muḥammad ibn Ḥamzah,--1350 or 1351-1430 or 1431.--Fawāʼid al-Fanārīyah",,"Fanārī, Muḥammad ibn Ḥamzah, 1350 or 1351-1430 or 1431",http://id.worldcat.org/fast/1817979
