row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
178,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993644Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.546245Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695373Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.270972Z","Āqkirmānī, Muḥammad ibn Muṣṭafá, -1760 or 1761",author,آقكرماني، محمد بن مصطفى,,human,Muḥammad ibn Muṣṭafá Āqkirmānī,Q130374991,DSNAME6831,Q54812,,,,
179,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993649Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.546248Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695384Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.270977Z","Qabbānī, Ḥusayn ibn ʻAlī, d. 1545",author,قباني، حسين بن علي,,human,Ḥusayn ibn ʻAlī Qabbānī,Q130374992,DSNAME6832,Q54813,,,,
180,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993653Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.546250Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695393Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.270981Z","Keçecizade İzzet Molla, 1785-1829",author,كچه جىزاده عزت ملا,,human,Keçecizade İzzet Molla,Q31188810,DSNAME6833,Q54814,,,,
181,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993656Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.546284Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695402Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271001Z","Mehmet İzzet Paşa, 1842 or 1843-1911 or 1912",author,محمد عزت پاشا,,human,Mehmet İzzet Paşa,Q130374993,DSNAME6834,Q54815,,,,
182,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993664Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.546290Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695413Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271006Z","Ömer Zarı̂fî, -1795",author,عمر ظريفي,,human,Ömer Zarı̂fî,Q130374994,DSNAME6835,Q54816,,,,
183,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993667Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550344Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695422Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271011Z","Ustuvani Mehmet Efendi, -1662",author,اسطواني محمد افندي,,human,Ustuvani Mehmet Efendi,Q130374995,DSNAME6836,Q54817,,,,
184,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993671Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550361Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695430Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271021Z","Şanizade Mehmet Sadık, -1817",author,شاني زاده محمد صادق,,human,Şanizade Mehmet Sadık,Q130374996,DSNAME6837,Q54818,,,,
185,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993676Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550363Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695444Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271025Z","Nev'î, 1533-1599",author,نوعي,,human,Nev'î,Q130374974,DSNAME6809,Q54790,,,,
186,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993679Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550368Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695453Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271030Z","Haşmet, -1768",author,حشمت,,human,Haşmet,Q6665442,DSNAME6731,Q54712,,,,
187,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993683Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550372Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695498Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271048Z","Namık Kemal, 1840-1888",author,نامق كمال، 1840-1888,,human,Namık Kemal,Q337500,DSNAME6794,Q54775,,,,
188,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993692Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550375Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695513Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271053Z","Rāghib, Muḥammad, 1698 or 1699-1762 or 1763",author,راغب، محمد,,human,Koca Ragıp Pasha,Q1584321,DSNAME6838,Q54819,,,,
189,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993695Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550379Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695522Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271057Z","Nergisi, Mehmet, 1580?-1635",author,"نركيسي, محمد",,human,Mehmet Nergisi,Q130374997,DSNAME6839,Q54820,,,,
190,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993698Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550384Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695530Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271177Z","Revanî, d. 1523 or 4",author,رواني,,human,Revanî,Q130374998,DSNAME6840,Q54821,,,,
191,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993703Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550387Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695542Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271185Z","Osman Süruri, 1752-1813 or 1814",author,عثمان سروري,,human,Osman Süruri,Q130374999,DSNAME6841,Q54822,,,,
192,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993706Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550391Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695551Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271189Z","Clarke, Elizabeth Dodge Huntington, 1884-1976",author,,,human,Elizabeth Dodge Huntington Clarke,Q130375000,DSNAME6842,Q54823,,,,
193,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993709Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550400Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695559Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271197Z","Darbandī, Maḥmūd ibn Muḥammad",author,دربندي، محمود بن محمد,,human,Maḥmūd ibn Muḥammad Darbandī,Q130375001,DSNAME6843,Q54824,,,,
194,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993724Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550404Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695570Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271201Z","Ibn ʻArabshāh, Aḥmad ibn Muḥammed, 1389-1450",author,ابن عربشاه، احمد بن محمد,,human,Ahmad ibn Arabshah,Q400930,DSNAME6844,Q54825,,,,
195,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993727Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550966Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695579Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271206Z","Muḥammad ibn Sīrīn, -728 or 729",author,محمد بن سيرين، -728 or 729,,human,Ibn Sirin,Q2620027,DSNAME6845,Q54826,,,,
196,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993731Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550973Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695587Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271212Z","Abdullah bin Mehmet Salih, Eyübî, -1836",author,عبد الله بن محمد صالح، ايوبي، -1836,,human,Eyübî Abdullah bin Mehmet Salih,Q130374948,DSNAME6768,Q54749,,,,
197,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993740Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550975Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695602Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271216Z","Hayatizade Mustafa Feyzi, -1692",author,"حىاتى‌زاده مصطفى فىضى, -1692",,human,Hayatizade Mustafa Feyzi,Q130375002,DSNAME6846,Q54827,,,,
198,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993744Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550981Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695611Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271220Z","Mahmut Hüdayî, 1543 or 1544-1628",author,محمود هدائي,,human,Mahmud Hudayi,Q724488,DSNAME6847,Q54828,,,,
199,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993747Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550985Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695620Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271230Z","Firiştezade, Abdülmecid, d. 1459",author,فرشته زاده، عبد المجيد,,human,Abdülmecid Firiştezade,Q130375003,DSNAME6848,Q54829,,,,
200,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993756Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550987Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695632Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271235Z","Nef'î, 1572-1635",author,"نفعي, 1572-1635",,human,Nef'i,Q3674672,DSNAME6849,Q54830,,,,
201,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993759Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550992Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695640Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271240Z","Näsimi, approximately 1369-approximately 1418",author,"نسيمي, approximately 1369-approximately 1418",,human,Nasimi,Q982506,DSNAME6745,Q54726,,,,
202,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.993762Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550995Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695678Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271247Z","Şanizade Mehmet Ataullah Efendi, 1771-1826",author,شانى زاده محمد عطاء الله افندى,,human,Şanizade Ataullah Efendi,Q6097035,DSNAME6799,Q54780,,,,
203,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994489Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.550998Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695690Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271252Z","Iznīqī, ʻAlī, -1609",author,ازنيقي، علي,,human,ʻAlī Iznīqī,Q121323087,DSNAME6850,Q54831,,,,
204,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994508Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551006Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695699Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271256Z","Heron-Allen, Edward, 1861-1943",former owner,,,human,Edward Heron-Allen,Q5343439,DSNAME6851,Q54832,,,,
205,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994556Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551008Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695707Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271265Z","Manyas oǧlu, active 15th century",author,منياس اوغلى,,human,Manyas Oǧlu,Q130375004,DSNAME6852,Q54833,,,,
206,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994564Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551011Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695718Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271269Z",Hamdullah bin Hayreddin,author,,,human,Hamdullah bin Hayreddin,Q130375005,DSNAME6853,Q54834,,,,
207,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994570Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551534Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695727Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271273Z",Mustafa bin Mehmet,author,,,human,Mustafa bin Mehmet,Q130375006,DSNAME6854,Q54835,,,,
208,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994584Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551540Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695735Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271282Z","Kazvinî, Cemalüddin Ebu Abdullah Mehmet",author,,,human,Cemalüddin Ebu Abdullah Mehmet Kazvinî,Q130375007,DSNAME6855,Q54836,,,,
209,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994590Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551542Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695749Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271286Z",Ali Kaimî Keşanî,author,,,human,Ali Kaimî Keşanî,Q130375008,DSNAME6856,Q54837,,,,
210,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994596Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551548Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695757Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271291Z","Ghazzālī, 1058-1111",author,,http://id.loc.gov/authorities/names/n82097778,,,,,,human,Al-Ghazali,Q9546,Q12305
211,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994608Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551551Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695768Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271300Z","Ḥalabī, Ibrāhīm ibn Muḥammad, -1549 or 1550",author,حلبي، ابراهيم بن محمد، d. 1549 or 50,,,,,,,human,Ibrāhīm al-Ḥalabī,Q4195341,Q12392
212,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994615Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551553Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695778Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271304Z","Ṣaghānī, al-Ḥasan ibn Muḥammad, 1181-1252",author,صغاني، الحسن بن محمد، 1181-1252,http://id.loc.gov/authorities/names/n84238396 http://id.loc.gov/authorities/names/n84238396 http://viaf.org/viaf/sourceID/LC%7cn84238396,,,,,,human,al-Ḥasan Ibn-Muḥammad Ṣaġānī,Q12186422,Q12314
213,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994621Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551558Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695786Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271309Z","Abdülgaffar Efendi, Kırımî, active 18th century",author,عبد الغفار افندى، قرىمى، active 18th century,,human,Kırımî Abdülgaffar Efendi,Q130375009,DSNAME6857,Q54838,,,,
214,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994633Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551561Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695796Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271317Z","Imāmʹzādah, Muḥammad ibn Abī Bakr, 1097 or 1098-1177 or 1178",author,امام زاده، محمد بن ابي بكر، 1097 or 1098-1177 or 1178,http://id.loc.gov/authorities/names/nr92038751,,,,,,human,Muḥammad ibn Abī Bakr Imāmʹzādah,Q122946966,Q12475
215,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994639Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551563Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695805Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271320Z","Muʻīn al-Dīn Farāhī, -1501 or 1502",author,معين الدين فراهي، d. 1501 or 2,,human,Muʻīn al-Dīn Farāhī,Q130375010,DSNAME6858,Q54839,,,,
216,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994646Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551571Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695814Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271325Z","Mehmet, el-Vehbî",author,محمد، الوهبى,,human,el-Vehbî Mehmet,Q130375011,DSNAME6859,Q54840,,,,
217,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994663Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551573Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695825Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271339Z","Ṭabarī, 838?-923",author,طبري، 838?-923,,human,Ali ibn Sahl Rabban al-Tabari,Q1393417,DSNAME6860,Q54841,,,,
218,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994669Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.551576Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695834Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271344Z","Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144",author,زمخشري، محمود بن عمر، 1075-1144,,,,,,,human,Al-Zamakhshari,Q482451,Q12315
219,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994675Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552170Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695842Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271348Z","Ibn Khaldūn, 1332-1406",author,ابن خلدون، 1332-1406,,,,,,,human,Ibn Khaldun,Q9294,Q12381
220,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994685Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552174Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695856Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271355Z","Hüseyin bin Hasan, ar-Radovişî",author,حسىن بن حسن، الرادوىشى,,human,ar-Radovişî Hüseyin bin Hasan,Q130375012,DSNAME6861,Q54842,,,,
221,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994691Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552176Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695865Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271360Z","Rāghib, Muḥammad, 1698 or 1699-1762 or 1763",author,راغب، محمد، 1698 or 1699-1762 or 1763,,human,Koca Ragıp Pasha,Q1584321,DSNAME6838,Q54819,,,,
222,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994698Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552182Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695873Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271363Z","Abdülbâkî Ârif Efendi, 1633-1713",author,عبد الباقي عارف افندي، 1633-1713,,,,,,,human,Abdülbâkî Ârif Efendi,Q123581714,Q18724
223,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994708Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552184Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695885Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271375Z","Shahrastānī, Muḥammad ibn ʻAbd al-Karīm, 1086?-1153",author,شهرستاني، محمد بن عبد الكرم، 1086?-1153,http://id.loc.gov/authorities/names/n83043209,,,,,,human,Al-Shahrastani,Q1050887,Q12309
224,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994714Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552187Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695894Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271379Z","Üsküdarlı Mustafa Haşim Baba, 1717-1783",author,اسكدارلو مصطفى هاشم بابا، 1717-1783,,human,Üsküdarlı Mustafa Haşim Baba,Q130375013,DSNAME6862,Q54843,,,,
225,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994724Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552192Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695903Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271386Z","Ibn Malak, ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz",author,ابن ملك، عبد اللطيف بن عبد العزيز,,,,,,,human,ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz ibn Malak,Q116418873,Q3794
226,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994730Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552194Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695914Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271391Z","Surūrī, Muṣliḥ al-Dīn, 1492-1562",author,سرورى، مصلح الدىن، 1492-1562,,,,,,,human,Muslih al-Din Sururi,Q57976282,Q12350
227,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994736Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552196Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695923Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271396Z","Süleyman Makamî Efendi, -1795 or 1796",author,سلىمان مقامى افندى، -1795 or 1796,,human,Süleyman Makamî Efendi,Q130375014,DSNAME6863,Q54844,,,,
228,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994751Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552204Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695931Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271403Z",Cafer bin Mehmet,author,جعفر بن محمد,,human,Cafer bin Mehmet,Q130375015,DSNAME6864,Q54845,,,,
229,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994758Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552206Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695942Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271408Z",Koca Sofi,author,قوجه صوفى,,human,Koca Sofi,Q130375016,DSNAME6865,Q54846,,,,
230,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994764Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552211Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695951Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271412Z","Akif Paşa, 1787-1845",author,عاکف پاشا، 1787-1845,,human,Akif Pasha,Q3600281,DSNAME6866,Q54847,,,,
231,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994774Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552761Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695959Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271418Z","Jaʻfar al-Ṣādiq, 702?-765 or 766",author,جعفر الصادق، 702?-765 or 766,,human,Jaafar Al-Sadiq,Q170046,DSNAME6867,Q54848,,,,
232,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-09-25T02:50:35.994781Z | NAME RECON STEP 3: START HUMAN RECON 2024-09-25T02:51:33.552765Z | NAME RECON STEP 6: START ORG RECON 2024-09-27T18:29:36.695978Z | NAME RECON STEP 9: FINALIZED 2024-09-27T18:29:54.271424Z",Bedreddin,author,بدر الدين,,human,Sheikh Bedreddin,Q1372236,DSNAME6793,Q54774,,,,
