row_index,workflow_history,material_as_recorded,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
1,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T14:36:24.800593700Z | MATERIAL RECON, STEP 3: ADD LABELS AND IDs 2025-12-23T14:36:58.441220Z | MATERIAL RECON, STEP 5: ADD DS QIDs & FINALIZE 2025-12-23T14:37:25.314187900Z",paper,,,,paper,http://vocab.getty.edu/aat/300014109,Q31
2,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T14:36:24.800593700Z | MATERIAL RECON, STEP 3: ADD LABELS AND IDs 2025-12-23T14:36:58.441220Z | MATERIAL RECON, STEP 5: ADD DS QIDs & FINALIZE 2025-12-23T14:37:25.314187900Z","paper, colored illustrations",,,,paper,http://vocab.getty.edu/aat/300014109,Q31
3,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T14:36:24.800593700Z | MATERIAL RECON, STEP 3: ADD LABELS AND IDs 2025-12-23T14:36:58.441220Z | MATERIAL RECON, STEP 5: ADD DS QIDs & FINALIZE 2025-12-23T14:37:25.314187900Z","paper, illustrations",,,,paper,http://vocab.getty.edu/aat/300014109,Q31
4,"MATERIAL RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T14:36:24.800593700Z | MATERIAL RECON, STEP 3: ADD LABELS AND IDs 2025-12-23T14:36:58.441220Z | MATERIAL RECON, STEP 5: ADD DS QIDs & FINALIZE 2025-12-23T14:37:25.314187900Z","paper, ill.",,,,paper,http://vocab.getty.edu/aat/300014109,Q31
