row_index,workflow_history,place_as_recorded,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
11,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Indonesia,,,,Indonesia,http://vocab.getty.edu/tgn/1000116,Q38217
12,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",India?,,,,India,http://vocab.getty.edu/tgn/7000198,Q138
13,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Indonesia?,,,,Indonesia,http://vocab.getty.edu/tgn/1000116,Q38217
14,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z","Qarah Ḥiṣār, [Turkey",Turkey,http://vocab.getty.edu/tgn/1000144,Q3079,,,
15,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Kafr Sūsah [Damacus,Kafr Sūsah,http://vocab.getty.edu/tgn/1085172,,,,
16,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Kunqará al-Imām,,,,,,
17,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Mecca,,,,Mecca,http://vocab.getty.edu/tgn/7003870,Q11615
18,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Algeria,,,,Algeria,http://vocab.getty.edu/tgn/7016752,Q27489
19,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Lebanon,,,,Lebanon,http://vocab.getty.edu/tgn/1000126,Q11611
20,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Damascus,,,,Damascus,http://vocab.getty.edu/tgn/7002261,Q11626
21,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Ḥims,Ḥimṣ,http://vocab.getty.edu/tgn/7002264,,,,
22,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",India,,,,India,http://vocab.getty.edu/tgn/7000198,Q138
23,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Ṣafad,Safad,http://vocab.getty.edu/tgn/7032018,Q74799,,,
24,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z","Aleppo, [",,,,Aleppo,http://vocab.getty.edu/tgn/7002252,Q3095
25,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Kāẓimayn,,,,,,
26,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Ṣāliḥīyah,,,,Şāliḩīyah,http://vocab.getty.edu/tgn/7594294,Q100841
27,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Najaf,,,,An-Najaf,http://vocab.getty.edu/tgn/1079401,Q11624
28,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z","Damascus, [",,,,Damascus,http://vocab.getty.edu/tgn/7002261,Q11626
29,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Marsīlīyā,,,,Marseilles,http://vocab.getty.edu/tgn/7008781,"Q38244"
30,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Fez,Fez,http://vocab.getty.edu/tgn/7000448,,,,
31,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Yenişehir,Yenişehir,http://vocab.getty.edu/tgn/1087003,,,,
32,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z","Dimashq, al-Shām",,,,Damascus;Syria (region),http://vocab.getty.edu/tgn/7002261;http://vocab.getty.edu/tgn/7594765,Q11626;Q38306
33,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Najran,Najrān,http://vocab.getty.edu/tgn/7003891,,,,
34,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",1858 or 9,,,,,,
35,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Syria,,,,Syria,http://vocab.getty.edu/tgn/1000140,Q3096
36,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",London,,,,London,http://vocab.getty.edu/tgn/7011781,Q3660
37,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Iran?,,,,Iran,http://vocab.getty.edu/tgn/7000231,Q2822
38,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Cairo?,,,,Cairo,http://vocab.getty.edu/tgn/7001215,Q3093
39,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",between 8--? and 1511?,,,,,,
40,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",between 8--? and 9--?,,,,,,
41,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Qusṭanṭinīyah,,,,Istanbul,http://vocab.getty.edu/tgn/7002473,Q11605
42,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Mawṣil,,,,Mosul,http://vocab.getty.edu/tgn/7002471,Q3100
43,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z","Jerusalem, [",Jerusalem,http://vocab.getty.edu/tgn/7001371,Q11620,,,
44,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",Constantinople,,,,Istanbul,http://vocab.getty.edu/tgn/7002473,Q11605
45,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2025-12-23T13:25:49.560746300Z | PLACE RECON, STEP 3: START RECON 2025-12-23T13:26:10.838868600Z | PLACE RECON, STEP 4: ADD LABELS AND IDs 2025-12-23T13:36:10.812576800Z | PLACE RECON, STEP 6: ADD DS QIDs & FINALIZE 2025-12-23T13:36:46.399258700Z",between 18--? and 192-?,,,,,,
